t0,t1,gap_hours,ph0,ec0,ph1_true,ec1_true,ph1_pred,ec1_pred,dph_true,dec_true,dph_pred,dec_pred,train_intervals,gap_bin,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-09-07 08:50:00,2025-09-07 15:30:00,6.666666666666667,8.25,0.334,10.01,0.1548,9.262819927664928,0.5688940539225591,1.7599999999999998,-0.17920000000000003,1.0128199276649277,0.23489405392255905,58,"(4.0, 18.0]",0.7471800723350714,0.4140940539225591,-0.7471800723350714,0.4140940539225591
2025-09-07 15:30:00,2025-09-08 09:30:00,18.0,10.01,0.1548,8.8,0.326,8.991551774706775,-0.048904460038480174,-1.209999999999999,0.17120000000000002,-1.0184482252932259,-0.20370446003848017,59,"(4.0, 18.0]",0.19155177470677387,0.3749044600384802,0.19155177470677387,-0.3749044600384802
2025-09-08 09:30:00,2025-09-08 13:50:00,4.333333333333333,8.8,0.326,9.76,0.156,9.80986973785474,0.3921095342712843,0.9599999999999991,-0.17,1.0098697378547383,0.06610953427128428,60,"(4.0, 18.0]",0.04986973785474014,0.2361095342712843,0.04986973785474014,0.2361095342712843
2025-09-08 13:50:00,2025-09-09 08:30:00,18.666666666666668,9.76,0.156,7.9,0.348,8.377659508177008,0.0043727383044732115,-1.8599999999999994,0.19199999999999998,-1.3823404918229913,-0.1516272616955268,61,"(18.0, 90.0]",0.4776595081770072,0.34362726169552676,0.4776595081770072,-0.34362726169552676
2025-09-09 08:30:00,2025-09-09 14:10:00,5.666666666666667,7.9,0.348,9.9,0.3,9.223210146520147,0.40572545343193844,2.0,-0.04799999999999999,1.3232101465201471,0.05772545343193844,62,"(4.0, 18.0]",0.6767898534798533,0.10572545343193845,-0.6767898534798533,0.10572545343193845
2025-09-09 14:10:00,2025-09-09 15:40:00,1.5,9.9,0.3,9.88,0.347,10.09700687007437,0.1328848315945166,-0.019999999999999574,0.046999999999999986,0.19700687007437004,-0.16711516840548338,63,"(0.332, 2.0]",0.21700687007436947,0.21411516840548336,0.21700687007436947,-0.21411516840548336
2025-09-09 15:40:00,2025-09-09 18:40:00,3.0,9.88,0.347,9.33,0.161,9.545835056887558,0.24290319454304948,-0.5500000000000007,-0.18599999999999997,-0.33416494311244344,-0.10409680545695048,64,"(2.0, 4.0]",0.215835056887558,0.08190319454304948,0.215835056887558,0.08190319454304948
2025-09-09 18:40:00,2025-09-10 07:50:00,13.166666666666666,9.33,0.161,7.87,0.342,8.23861437830688,0.06304991216931222,-1.46,0.18100000000000002,-1.0913856216931213,-0.09795008783068779,65,"(4.0, 18.0]",0.36861437830687915,0.2789500878306878,0.36861437830687915,-0.2789500878306878
2025-09-10 07:50:00,2025-09-10 11:30:00,3.6666666666666665,7.87,0.342,9.5,0.292,8.912010675898177,0.26064157322880827,1.63,-0.050000000000000044,1.0420106758981762,-0.08135842677119177,66,"(2.0, 4.0]",0.587989324101823,0.031358426771191716,-0.587989324101823,-0.031358426771191716
2025-09-10 11:30:00,2025-09-10 13:50:00,2.3333333333333335,9.5,0.292,10.16,0.303,10.230324304954305,0.22192995069264065,0.6600000000000001,0.01100000000000001,0.7303243049543052,-0.07007004930735931,67,"(2.0, 4.0]",0.07032430495430475,0.08107004930735934,0.07032430495430475,-0.08107004930735934
