timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
2025-09-06 13:50:00,0.0987708506252577,32.772679603516444,62.8441860253811,637.6409522440043,0.0,0.0,0.0,0.0,,,36.158230135327365,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 14:00:00,0.09325567518260226,31.936394664380785,63.499812934599696,576.4067358749159,0.0,0.0,0.0,0.0,,,35.83748958199739,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 14:10:00,0.08665147653155313,31.788539690095256,63.50550237021834,509.2416149263861,0.0,0.0,0.0,0.0,,,35.502056186747936,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 14:20:00,0.07708260596850895,32.07785611662621,64.01101979765384,462.4771919575449,0.0,0.0,0.0,0.0,,,35.312595475238254,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 14:30:00,0.06487685024414751,32.08222806455902,63.63608496023421,391.3654137872361,0.0,0.0,0.0,0.0,,,35.43015962294487,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 14:40:00,0.05615422603598677,31.995520113543375,63.81952543395896,235.02623737464464,0.0,0.0,0.0,0.0,,,34.78712735539323,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 14:50:00,0.04897804718051832,31.65970363257881,63.22767124396287,158.04891900328545,0.0,0.0,0.0,0.0,,,33.95115334072459,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 15:00:00,0.042106967748382435,31.417676380846174,64.11759199833733,121.64149914151919,0.0,0.0,0.0,0.0,,,33.69003785614657,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 15:10:00,0.039459842390234534,31.348477573740528,65.40732701273744,110.90140354329014,0.0,0.0,0.0,0.0,,,33.18335935137671,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 15:20:00,0.042118261400975465,31.314130074729597,65.14489079768686,106.65001062064009,0.0,0.0,0.0,0.0,,,33.0188678976484,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 15:30:00,0.042299206560756746,31.24597185401132,66.28208922185098,108.17203398345521,0.0,0.0,0.0,0.0,,,32.81019518284215,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 15:40:00,0.04252475909529767,31.04314897904155,67.26342910240345,129.778195648449,0.0,0.0,0.0,0.0,,,32.581502327664644,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 15:50:00,0.040166413171867796,30.679856095118964,67.71261457485149,111.50921718867552,0.0,0.0,0.0,0.0,,,32.51914097504032,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 16:00:00,0.03873268253200934,30.541341715616504,67.36448189952047,145.82305901044427,666.6666667,0.0,0.0,0.0,,,32.1613895406076,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 16:10:00,0.03887317852648982,30.62953057138772,68.14978043530667,143.05727437736954,0.0,0.0,0.0,0.0,,,32.114752227670564,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 16:20:00,0.0390219456971766,30.58591155708518,67.30524265426872,129.0596203266023,0.0,0.0,0.0,0.0,,,32.02342982643274,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 16:30:00,0.035741156470448676,30.518143383229646,67.38658141225946,76.54144629591474,0.0,0.0,0.0,0.0,,,31.61167249387457,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 16:40:00,0.03225270335434337,30.242310819653387,67.23189168768104,72.79738488189523,0.0,0.0,0.0,0.0,,,31.35822491567854,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 16:50:00,0.033634816083868396,30.00341306984199,68.90042447353339,77.54764449159141,0.0,0.0,0.0,0.0,,,31.33307682835256,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 17:00:00,0.028894492879232472,29.6305688049143,69.1934678444808,85.88198333728086,0.0,0.0,0.0,0.0,,,31.179418159278146,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 17:10:00,0.02830379707345495,29.671578964184697,68.91640286173393,75.79231168279172,0.0,0.0,0.0,0.0,,,31.226578322429962,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 17:20:00,0.02925927733869128,29.630661266823125,68.8551313114514,67.80520845916831,0.0,0.0,0.0,0.0,,,30.851631648133292,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 17:30:00,0.0263861959605326,29.34267468549657,69.28063203136159,31.714471447535512,0.0,0.0,0.0,0.0,,,30.866929994483854,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 17:40:00,0.02307288243282507,28.98870789573356,70.18916962124294,25.77962245886651,0.0,0.0,0.0,0.0,,,30.50176526071643,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 17:50:00,0.01820895004729923,28.77137934493947,70.23849565826721,15.907707336560787,0.0,0.0,0.0,0.0,,,30.22561859259971,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 18:00:00,0.02000448354664558,28.73044914157006,69.74668034958842,23.423559007582696,0.0,0.0,0.0,0.0,,,30.033780243045587,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 18:10:00,0.013899867910654803,28.554965651217266,70.35560634548332,0.0,0.0,0.0,0.0,0.0,,,29.805944739826973,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 18:20:00,0.011204966297611314,28.42694312946982,70.5309805722604,0.0,0.0,0.0,0.0,0.0,,,30.02031521307036,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 18:30:00,0.012185743598057549,28.341984109985887,71.8545588771964,2.955801086582395,0.0,0.0,0.0,0.0,,,29.552685231308818,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 18:40:00,0.011909500662444802,28.21279540143379,72.19166814398038,4.423230331284917,0.0,0.0,0.0,0.0,,,29.525062784143937,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 18:50:00,0.012130289505851655,28.03691241647857,72.41876819891763,3.0929342920251686,0.0,0.0,0.0,0.0,,,29.33510844432506,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 19:00:00,0.010447612911594913,27.814736343020183,73.62244631468204,0.04296452065640007,0.0,0.0,0.0,0.0,,,29.462959994824338,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 19:10:00,0.00869372114555423,27.76019443718539,73.12236922735552,0.18805640831990578,0.0,0.0,0.0,0.0,,,29.436905018318853,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 19:20:00,0.00941046398847478,27.6687540321256,73.27826380110714,0.3538362609363829,0.0,0.0,0.0,0.0,,,29.326222492302847,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 19:30:00,0.00784278204905435,27.50246748522049,73.67990270646906,0.0947304052077499,0.0,0.0,0.0,0.0,,,29.23733875190913,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 19:40:00,0.00783732243510291,27.43415121726208,74.7138655390133,0.0,0.0,0.0,0.0,0.0,,,28.996476176522705,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 19:50:00,0.007656585889998112,27.586756121013906,73.35368512494364,0.0,0.0,0.0,0.0,0.0,,,29.161611783541666,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 20:00:00,0.0077699569127899154,27.419353786685697,73.5896957962418,0.0,0.0,0.0,0.0,0.0,,,29.069928364553466,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 20:10:00,0.007748484695970508,27.55662309341799,73.2877769504659,0.0,0.0,0.0,0.0,0.0,,,28.810167845314428,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 20:20:00,0.007648161078395084,27.499101150157166,72.87887258137847,0.0,0.0,0.0,0.0,0.0,,,28.731969569493153,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 20:30:00,0.007296153825331363,27.386164742416657,73.01321399490917,0.0,0.0,0.0,0.0,0.0,,,28.751178435922302,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 20:40:00,0.006342358428527772,27.291847172338795,73.53162253406968,0.0,0.0,0.0,0.0,0.0,,,28.658937709703707,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 20:50:00,0.007216494499078154,27.252992101431825,73.44793855522184,0.006926062625656009,0.0,0.0,0.0,0.0,,,28.57084991762297,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 21:00:00,0.005702537098116726,26.88371687057271,74.55150403924618,0.4762377155105693,0.0,0.0,0.0,0.0,,,28.314749831560857,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 21:10:00,0.007715610026829413,26.771972411360267,75.21308939458221,0.0,0.0,0.0,0.0,0.0,,,28.19702425134673,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 21:20:00,0.007678071840103938,26.760757707119993,75.05065366345121,0.0,0.0,0.0,0.0,0.0,,,28.07131330095326,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-06 21:30:00,0.00684345542873955,26.64296942741948,75.48853276341585,0.3527152805563428,0.0,0.0,0.0,0.0,,,28.01986298506968,0.93779995,100,0.0,0.0,0.0,0.0,0.0,0.0
