timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
2025-09-02 12:00:00,0.12283694032099046,34.3532536576011,55.41228852734889,716.2838723502161,0.0,0.0,0.0,0.0,,,34.74273763172073,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 12:10:00,0.11684939460497148,34.71963000387124,54.81313486177353,707.7859834223209,0.0,0.0,0.0,0.0,,,35.00230812168667,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 12:20:00,0.1248902697831319,34.853772382950936,52.78707769770535,739.3758798073809,0.0,0.0,0.0,0.0,,,33.769015128263604,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 12:30:00,0.12681975007076576,34.32653427287204,53.10204757463959,765.6760032357644,0.0,0.0,0.0,0.0,,,33.81918970857573,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 12:40:00,0.12372986958678149,34.20959356989658,54.561066504506016,763.6432566973592,0.0,0.0,0.0,0.0,,,35.19509807667461,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 12:50:00,0.12645794119248227,34.800376820834906,52.48999352876956,752.666244405045,0.0,0.0,0.0,0.0,,,34.47412502258162,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 13:00:00,0.1286636121188211,34.259692932507086,53.75671569448122,767.1795313234096,666.6666667,0.0,0.0,0.0,,,34.71599851482808,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 13:10:00,0.12676291327218703,34.43340585418194,52.94994665550424,780.2230747828053,0.0,0.0,0.0,0.0,,,34.94659800663056,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 13:20:00,0.1229136692603783,34.08901732932354,52.29099427174459,768.6990410353658,0.0,0.0,0.0,0.0,,,33.76653578451761,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 13:30:00,0.1253468524999145,34.0459844235921,54.243063658933664,762.427267600564,0.0,0.0,0.0,0.0,,,34.860015727661086,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 13:40:00,0.11593537184177746,33.92640950319242,55.6491334236974,720.7238947909526,0.0,0.0,0.0,0.0,,,34.982241346679785,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 13:50:00,0.11491372553321315,33.91797230368389,54.23854670093533,677.975866298464,0.0,0.0,0.0,0.0,,,35.04873751024884,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 14:00:00,0.10010948399004899,33.493249603480216,56.520858480804826,640.8899205386443,0.0,0.0,0.0,0.0,,,35.03234138462366,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 14:10:00,0.0979045721976562,33.50894116229039,56.2041306178759,534.715670250029,0.0,0.0,0.0,0.0,,,35.400519965141726,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 14:20:00,0.10444892971338493,33.243740746347704,54.48984471607756,597.3851752844811,0.0,0.0,0.0,0.0,,,33.874745976998945,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 14:30:00,0.0869861652064401,33.06983098051664,54.684377294829076,459.45826908560866,0.0,0.0,0.0,0.0,,,33.610179476518624,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
2025-09-02 14:40:00,0.07074382043655195,32.98082299986336,53.039287977245856,197.4340685743007,0.0,0.0,0.0,0.0,,,33.52055000105244,0.89199256,96,0.0,0.0,0.0,0.0,0.0,0.0
