timestamp,ET0,internal_air_temp_c,internal_rh_%,internal_radiation,irrigation_ml_current,fertilization_flag,fertilization_type_a_flag,fertilization_type_b_flag,ph,ec_ms,soil_temp_pred,canopy_cover,days_after_planting,Ammonium Nitrate [mg] -NH4NO3,Monopotassium Phosphate[mg] -KH2PO4,Potassium Chloride[mg] - KCL,Phosphoric acid[mg]-H3PO4,Kortin [mg],Gypsum - CaSO4*2H2O [mg]
5/29/2025 7:50,0.051245198,30.269693,79.37092,301.2088,0,0,0,0,,,21.9387506,0,0,0,0,0,0,0,0
5/29/2025 8:00,0.06006593,30.04389,66.7846,385.22473,0,0,0,0,,,22.3980671,0,0,0,0,0,0,0,0
5/29/2025 8:10,0.054073162,30.369682,70.61585,478.10828,0,0,0,0,,,22.77404734,0,0,0,0,0,0,0,0
5/29/2025 8:20,0.055433497,29.368834,71.9492,344.73203,0,0,0,0,,,23.11832001,0,0,0,0,0,0,0,0
5/29/2025 8:30,0.05501881,32.054333,70.557915,473.4003,0,0,0,0,,,23.1801887,0,0,0,0,0,0,0,0
5/29/2025 8:40,0.05056853,31.014578,76.524124,467.11273,0,0,0,0,,,23.23948925,0,0,0,0,0,0,0,0
5/29/2025 8:50,0.057829987,29.988602,75.694695,404.49265,0,0,0,0,,,23.27331683,0,0,0,0,0,0,0,0
5/29/2025 9:00,0.05206002,29.536577,73.291504,441.37216,0,0,0,0,,,23.25482509,0,0,0,0,0,0,0,0
5/29/2025 9:10,0.06430496,31.440052,67.75896,458.37537,0,0,0,0,,,24.09693492,0,0,0,0,0,0,0,0
5/29/2025 9:20,0.0716171,31.449589,71.645615,456.56406,0,0,0,0,,,24.30852429,0,0,0,0,0,0,0,0
5/29/2025 9:30,0.06477122,31.373926,69.18112,474.99103,0,0,0,0,,,25.19880619,0,0,0,0,0,0,0,0
5/29/2025 9:40,0.06940987,31.648949,68.702255,418.6579,0,0,0,0,,,25.5051729,0,0,0,0,0,0,0,0
5/29/2025 9:50,0.06964776,31.07484,72.0643,433.803,0,0,0,0,,,25.61453175,0,0,0,0,0,0,0,0
5/29/2025 10:00,0.062119696,31.767776,65.40487,387.75424,133.3333333,0,0,0,,,26.33806595,0,0,0,0,0,0,0,0
5/29/2025 10:10,0.06320856,31.297651,63.792793,403.5734,0,0,0,0,,,26.62232286,0,0,0,0,0,0,0,0
5/29/2025 10:20,0.0756168,31.886913,62.822445,447.31982,0,0,0,0,,,26.88036349,0,0,0,0,0,0,0,0
5/29/2025 10:30,0.07872275,31.892204,58.97157,496.97003,0,0,0,0,,,26.94569448,0,0,0,0,0,0,0,0
5/29/2025 10:40,0.08609063,32.180042,58.564083,509.13187,0,0,0,0,,,26.94216837,0,0,0,0,0,0,0,0
5/29/2025 10:50,0.0967238,32.306877,59.44061,523.8826,0,0,0,0,,,26.98566952,0,0,0,0,0,0,0,0
5/29/2025 11:00,0.09772602,32.643646,57.76448,535.33295,0,0,0,0,,,26.92962245,0,0,0,0,0,0,0,0
5/29/2025 11:10,0.09853203,32.83788,59.492073,515.9205,0,0,0,0,,,26.84307238,0,0,0,0,0,0,0,0
5/29/2025 11:20,0.10421032,32.55742,60.71343,527.38135,0,0,0,0,,,26.83193183,0,0,0,0,0,0,0,0
5/29/2025 11:30,0.101022355,32.53561,57.892834,529.34155,0,0,0,0,,,26.90173023,0,0,0,0,0,0,0,0
5/29/2025 11:40,0.09883632,32.241714,55.86129,529.9991,0,0,0,0,,,26.94027448,0,0,0,0,0,0,0,0
5/29/2025 11:50,0.10238121,32.1326,56.126804,544.3992,0,0,0,0,,,27.16829823,0,0,0,0,0,0,0,0
5/29/2025 12:00,0.10512937,32.393078,55.81234,567.0152,0,0,0,0,,,27.16637101,0,0,0,0,0,0,0,0
5/29/2025 12:10,0.10395823,32.425396,56.079666,560.2182,0,0,0,0,,,27.54837378,0,0,0,0,0,0,0,0
5/29/2025 12:20,0.104101814,32.326233,56.592793,536.25305,0,0,0,0,,,27.73047,0,0,0,0,0,0,0,0
5/29/2025 12:30,0.10490472,32.457794,56.594036,527.89294,0,0,0,0,,,27.53982712,0,0,0,0,0,0,0,0
5/29/2025 12:40,0.10452787,32.545624,57.686356,488.02942,0,0,0,0,,,27.48909529,0,0,0,0,0,0,0,0
5/29/2025 12:50,0.103943445,32.458282,58.002575,492.42938,0,0,0,0,,,27.71180722,0,0,0,0,0,0,0,0
5/29/2025 13:00,0.10635778,32.565376,57.98365,566.7836,133.3333333,0,0,0,,,27.21118612,0,0,0,0,0,0,0,0
5/29/2025 13:10,0.10760931,32.292786,58.294456,554.36444,0,0,0,0,,,27.48685862,0,0,0,0,0,0,0,0
5/29/2025 13:20,0.10088116,32.545876,58.35533,522.16614,0,0,0,0,,,27.91015036,0,0,0,0,0,0,0,0
5/29/2025 13:30,0.101744436,32.494,61.11122,499.92145,0,0,0,0,,,27.91015036,0,0,0,0,0,0,0,0
5/29/2025 13:40,0.10417355,32.292503,60.624344,483.4853,0,0,0,0,,,27.71824444,0,0,0,0,0,0,0,0
