timestamp,gap_hours,ph_true,ph_pred,ph_naive,ec_true,ec_pred,ec_naive,specialist_active,specialist_type,n_train
2025-09-01 08:30:00,0.0,9.76,9.76,9.76,0.292,0.292,0.292,False,base,67
2025-09-01 12:30:00,4.0,10.38,10.388562271595001,9.76,0.306,0.2903225063778919,0.292,False,base,67
2025-09-02 08:30:00,20.0,8.0,9.114421730041505,10.38,0.168,0.3522419359770367,0.306,False,base,68
2025-09-02 15:00:00,6.5,10.34,9.654903292655945,8.0,0.299,0.23531800802164185,0.168,False,base,70
2025-09-03 09:00:00,18.0,8.87,8.601291027069092,10.34,0.301,0.23967466996036435,0.299,False,base,71
2025-09-03 15:20:00,6.333333333333333,10.32,9.868300433158874,8.87,0.308,0.3223242939122797,0.301,False,base,73
2025-09-07 08:50:00,89.5,8.25,8.321868009567261,10.32,0.334,0.23884119855226976,0.308,False,base,75
2025-09-07 15:30:00,6.666666666666667,10.01,9.933787107467651,8.25,0.1548,0.46360423355652564,0.334,False,base,76
2025-09-08 09:30:00,18.0,8.8,8.704456458091736,10.01,0.326,0.18109998509936723,0.1548,False,base,77
2025-09-08 13:50:00,4.333333333333333,9.76,9.08979590535164,8.8,0.156,0.21204218621370996,0.326,False,base,79
2025-09-09 08:30:00,18.666666666666668,7.9,8.339930067062378,9.76,0.348,0.19370824422095334,0.156,False,base,80
2025-09-09 14:10:00,5.666666666666667,9.9,9.691549563407898,7.9,0.3,0.2510589668107164,0.348,False,base,82
2025-09-09 15:40:00,1.5,9.88,10.402714693546296,9.9,0.347,0.2765947010554646,0.3,False,base,83
2025-09-09 18:40:00,3.0,9.33,9.032978360652924,9.88,0.161,0.22986901888914887,0.347,False,base,85
2025-09-10 07:50:00,13.166666666666666,7.87,7.781964735984802,9.33,0.342,0.2752266159939692,0.161,False,base,88
2025-09-10 11:30:00,3.6666666666666665,9.5,9.259203190803529,7.87,0.292,0.2536673963351508,0.342,False,base,92
2025-09-10 13:50:00,2.3333333333333335,10.16,9.9341439306736,9.5,0.303,0.3525766837105333,0.292,False,base,95
2025-09-10 15:50:00,2.0,10.22,10.332086670994759,10.16,0.306,0.25243505303099,0.303,False,base,99
2025-09-11 07:50:00,16.0,7.81,8.367443652153016,10.22,0.336,0.27388504933763896,0.306,False,base,104
2025-09-11 11:20:00,3.5,9.24,9.34175938129425,7.81,0.17,0.3138033733366999,0.336,False,base,108
2025-09-11 13:30:00,2.1666666666666665,9.39,9.929472079277039,9.24,0.348,0.24460757218127013,0.17,False,base,112
2025-09-11 14:10:00,0.6666666666666666,10.06,9.653073712587357,9.39,0.325,0.2663642044851203,0.348,False,base,116
2025-09-11 17:20:00,3.1666666666666665,9.56,9.42488825082779,10.06,0.288,0.2867864150055141,0.325,False,base,120
2025-09-11 18:10:00,0.8333333333333334,9.05,9.439184052348137,9.56,0.349,0.3551170876896919,0.288,False,base,124
2025-09-14 08:30:00,62.333333333333336,8.48,8.47127561569214,9.05,0.177,0.2963436078887234,0.349,False,base,128
2025-09-14 11:30:00,3.0,9.26,9.260796885490418,8.48,0.286,0.20102225546624533,0.177,False,base,129
2025-09-14 12:20:00,0.8333333333333334,9.65,9.474154154062271,9.26,0.316,0.2599335519351391,0.286,False,base,130
2025-09-14 15:10:00,2.8333333333333335,9.95,10.043104493618012,9.65,0.156,0.2767081330867211,0.316,False,base,131
2025-09-14 18:00:00,2.8333333333333335,9.36,9.311028671264648,9.95,0.307,0.2445906751228651,0.156,False,base,133
2025-09-15 08:10:00,14.166666666666666,7.92,7.94396029472351,9.36,0.198,0.2581835194995025,0.307,False,base,136
2025-09-15 12:00:00,3.8333333333333335,9.45,9.250825805664062,7.92,0.321,0.27471251720133877,0.198,False,base,140
2025-09-15 14:10:00,2.1666666666666665,10.13,9.974412989616393,9.45,0.332,0.23946274273775364,0.321,False,base,145
2025-09-15 15:30:00,1.3333333333333333,10.2,10.16887575864792,10.13,0.334,0.33942299171563056,0.332,False,base,150
2025-09-15 17:40:00,2.1666666666666665,9.09,9.47935242652893,10.2,0.383,0.3113549857102457,0.334,False,base,154
2025-09-16 06:40:00,13.0,7.66,8.098239805698395,9.09,0.358,0.33967531006470897,0.383,False,base,158
2025-09-16 08:50:00,2.1666666666666665,8.14,8.450100157260895,7.66,0.183,0.4238201829167772,0.358,False,base,162
2025-09-16 10:00:00,1.1666666666666667,7.94,8.819421842098237,8.14,0.414,0.27460728593841527,0.183,False,base,167
2025-09-16 12:10:00,2.1666666666666665,9.5,8.359606655836107,7.94,0.302,0.3901379791711512,0.414,False,base,172
2025-09-16 13:50:00,1.6666666666666667,9.88,9.793096095323563,9.5,0.309,0.42522729398297116,0.302,False,base,177
2025-09-17 08:50:00,19.0,8.3,8.402539973258973,9.88,0.215,0.2252040855756749,0.309,False,base,182
2025-09-17 11:50:00,3.0,8.88,9.351189780235291,8.3,0.128,0.35067556786790643,0.215,False,base,186
2025-09-17 13:30:00,1.6666666666666667,9.78,9.154028807878495,8.88,0.333,0.22670375610695617,0.128,False,base,190
2025-09-17 15:20:00,1.8333333333333333,9.85,9.975643797516822,9.78,0.221,0.30928959569821807,0.333,False,base,193
2025-09-18 07:10:00,15.833333333333334,7.76,7.68526062965393,9.85,0.47,0.29966725752266044,0.221,False,base,196
2025-09-18 09:40:00,2.5,6.97,5.60085166733947,7.76,0.795,0.22525144946028966,0.47,True,huber,199
2025-09-18 10:30:00,0.8333333333333334,6.71,7.101508290767669,6.97,0.968,0.6937120428808722,0.795,False,base,203
2025-09-18 12:00:00,1.5,7.27,6.806703760325909,6.71,0.98,0.6779230391978344,0.968,False,base,208
2025-09-18 13:10:00,1.1666666666666667,7.08,7.594986010789871,7.27,0.662,1.0521215731874956,0.98,False,base,213
2025-09-18 14:10:00,1.0,6.65,7.391200559139252,7.08,0.709,0.8315456028867363,0.662,False,base,218
2025-09-18 15:10:00,1.0,6.8,6.505419054627419,6.65,0.68,0.6047928639387733,0.709,False,base,223
2025-09-21 06:30:00,63.333333333333336,6.19,6.2156304001808165,6.8,0.501,0.7621921766673547,0.68,False,base,228
2025-09-21 07:20:00,0.8333333333333334,4.75,5.397503740046264,6.19,4.23,3.1522863095463554,0.501,True,huber,229
2025-09-21 08:40:00,1.3333333333333333,4.75,4.488383591175079,4.75,4.97,3.3909994707602698,4.23,False,base,230
2025-09-21 10:30:00,1.8333333333333333,5.17,5.1564803421497345,4.75,4.52,4.1946399495100355,4.97,False,base,231
2025-09-21 11:40:00,1.1666666666666667,5.25,5.441637320518494,5.17,4.4,5.285864691401557,4.52,False,base,234
2025-09-21 13:40:00,2.0,5.33,5.487131953239441,5.25,4.53,4.759944960363744,4.4,False,base,237
2025-09-21 15:30:00,1.8333333333333333,5.4,5.705515460968018,5.33,3.87,4.183889520439304,4.53,False,base,241
