,importance
hist_hrs_since_fert,0.12940823
log_ec_drive,0.1177119
hist_irr_mid,0.107354954
ec0,0.10628731
temp_trend,0.10049877
hist_irr_prior,0.09039412
fert_impact_decay,0.087438606
hist_hrs_since_irr,0.07239131
hist_irr_recent,0.057180606
hist_acid_decay,0.054890387
soil_temp_mean,0.04443993
hist_salt_buildup,0.032003906
