,importance
log_ec_drive_pure,0.23875012
fert_salt_total_t0_t1,0.21385184
ec0,0.17143327
salt_balance_t0_t1,0.16899768
hist_hrs_since_irr,0.15878583
hist_salt_ramp,0.04818128
