Target,Warmup,MAE,RMSE,Naive MAE,Gain,Gain %,R2,N test,Holdout MAE,Holdout R2
pH,52,0.2963836620419237,0.3895387260424461,0.8768421052631579,0.5804584432212342,66.19874202403031,0.9400195627327296,57,0.42079647611584553,0.84495587451085
EC,52,0.12994812962259863,0.18950200562600125,0.19607719298245616,0.06612906335985752,33.726035320066195,0.9775862230054204,57,0.14503114724711147,0.945336440326803
