timestamp,gap_hours,ph_true,ph_pred,ph_naive,ec_true,ec_pred,ec_naive,specialist_active,specialist_type,n_train
2025-08-14 12:30:00,0.0,8.12,8.12,8.12,2.39,2.39,2.39,False,base,36
2025-08-14 16:20:00,3.8333333333333335,8.63,8.466744537353515,8.12,2.52,2.162594063155909,2.39,False,base,36
2025-08-17 08:10:00,63.833333333333336,7.07,8.250499759912492,8.63,1.145,1.4952348617209656,2.52,False,base,37
2025-08-17 12:40:00,4.5,9.3,7.44835231423378,7.07,2.68,1.276592085928247,1.145,False,base,38
2025-08-18 08:30:00,19.833333333333332,8.29,8.346087920665742,9.3,1.932,1.8062515431749029,2.68,False,base,39
2025-08-18 14:40:00,6.166666666666667,9.19,8.933026888370513,8.29,2.93,3.1796865421758675,1.932,False,base,40
2025-08-19 12:30:00,21.833333333333332,9.61,8.741952034235,9.19,1.752,1.7925892020557084,2.93,False,base,42
2025-08-19 17:30:00,5.0,9.08,9.533502653837203,9.61,1.354,1.9117661691249008,1.752,False,base,43
2025-08-20 12:00:00,18.5,9.21,8.99379900276661,9.08,0.9119,1.510356410385508,1.354,False,base,44
2025-08-20 12:20:00,0.3333333333333333,8.37,9.358419976234437,9.21,0.8451,0.8814994748849313,0.9119,False,base,46
2025-08-21 13:00:00,24.666666666666668,8.14,8.681822682619094,8.37,0.738,1.3309291135405161,0.8451,False,base,49
2025-08-21 15:00:00,2.0,7.54,8.110267659053207,8.14,0.82782,0.6415592511459566,0.738,False,base,50
2025-08-25 09:00:00,90.0,9.07,7.4980800794065,7.54,0.327,0.6776751127681369,0.82782,False,base,51
2025-08-25 16:00:00,7.0,9.86,9.56202686548233,9.07,0.327,0.41168463536788025,0.327,False,base,52
2025-08-26 12:00:00,20.0,7.37,10.21229355096817,9.86,0.266,0.30505581147875216,0.327,False,base,53
2025-08-26 16:30:00,4.5,7.36,8.282815868854524,7.37,0.314,0.34213558635135777,0.266,False,base,54
2025-08-27 11:40:00,19.166666666666668,7.76,7.76842866897583,7.36,0.181,0.2908772608694359,0.314,False,base,56
2025-08-27 14:10:00,2.5,8.93,7.897160018086433,7.76,0.294,0.20922733634299465,0.181,False,base,57
2025-08-28 13:30:00,23.333333333333332,7.62,8.139213376045227,8.93,0.358,0.26019107646431316,0.294,False,base,59
2025-08-28 15:00:00,1.5,10.29,8.143439049720765,7.62,0.174,0.5835889062039602,0.358,False,base,61
2025-08-31 08:20:00,65.33333333333333,7.73,8.901653923988341,10.29,0.18,0.1563772781818832,0.174,False,base,63
2025-08-31 12:30:00,4.166666666666667,10.49,8.696725409030915,7.73,0.167,0.19271106929181767,0.18,False,base,64
2025-09-01 08:30:00,20.0,9.76,8.599941840171814,10.49,0.292,0.16338556111598995,0.167,False,base,65
2025-09-01 12:30:00,4.0,10.38,10.543926129341125,9.76,0.306,0.27711385622055645,0.292,False,base,67
2025-09-02 08:30:00,20.0,8.0,9.366318826675416,10.38,0.168,0.35968146065149564,0.306,False,base,68
2025-09-02 15:00:00,6.5,10.34,9.817012906074524,8.0,0.299,0.20937994106597754,0.168,False,base,70
2025-09-03 09:00:00,18.0,8.87,8.704660739898681,10.34,0.301,0.23880789625525917,0.299,False,base,71
2025-09-03 15:20:00,6.333333333333333,10.32,10.01456796646118,8.87,0.308,0.33931987280551906,0.301,False,base,73
2025-09-07 08:50:00,89.5,8.25,8.0676544380188,10.32,0.334,0.2500281572461279,0.308,False,base,75
2025-09-07 15:30:00,6.666666666666667,10.01,9.752375602722168,8.25,0.1548,0.5127975625445229,0.334,False,base,76
2025-09-08 09:30:00,18.0,8.8,8.766250143051147,10.01,0.326,0.17998550216011305,0.1548,False,base,77
2025-09-08 13:50:00,4.333333333333333,9.76,8.828707694262267,8.8,0.156,0.2555716983310948,0.326,False,base,79
2025-09-09 08:30:00,18.666666666666668,7.9,8.338365445137024,9.76,0.348,0.2034198252036105,0.156,False,base,80
2025-09-09 14:10:00,5.666666666666667,9.9,9.5947021484375,7.9,0.3,0.2967376557855068,0.348,False,base,82
2025-09-09 15:40:00,1.5,9.88,10.341140174865723,9.9,0.347,0.27686534443440114,0.3,False,base,83
2025-09-09 18:40:00,3.0,9.33,9.453743373155595,9.88,0.161,0.2462066081816217,0.347,False,base,85
2025-09-10 07:50:00,13.166666666666666,7.87,7.893420414924622,9.33,0.342,0.26716844605105083,0.161,False,base,88
2025-09-10 11:30:00,3.6666666666666665,9.5,9.167757387161256,7.87,0.292,0.24279937646606042,0.342,False,base,92
2025-09-10 13:50:00,2.3333333333333335,10.16,9.922394782304764,9.5,0.303,0.34431500363822987,0.292,False,base,95
2025-09-10 15:50:00,2.0,10.22,10.243812847733498,10.16,0.306,0.2547783400329721,0.303,False,base,99
2025-09-11 07:50:00,16.0,7.81,8.265490860939027,10.22,0.336,0.28694632951508814,0.306,False,base,104
2025-09-11 11:20:00,3.5,9.24,8.961602506637572,7.81,0.17,0.34185277224797844,0.336,False,base,108
2025-09-11 13:30:00,2.1666666666666665,9.39,9.872481396198273,9.24,0.348,0.23415695799552444,0.17,False,base,112
2025-09-11 14:10:00,0.6666666666666666,10.06,9.647049769163132,9.39,0.325,0.2813748208621962,0.348,False,base,116
2025-09-11 17:20:00,3.1666666666666665,9.56,9.280785677433014,10.06,0.288,0.33194584066529365,0.325,False,base,120
2025-09-11 18:10:00,0.8333333333333334,9.05,9.372733292579651,9.56,0.349,0.3282598450415286,0.288,False,base,124
2025-09-14 08:30:00,62.333333333333336,8.48,8.51824073791504,9.05,0.177,0.2749026981418812,0.349,False,base,128
2025-09-14 11:30:00,3.0,9.26,9.223222117424012,8.48,0.286,0.22023323398806186,0.177,False,base,129
2025-09-14 12:20:00,0.8333333333333334,9.65,9.4344574457407,9.26,0.316,0.2636144647346086,0.286,False,base,130
2025-09-14 15:10:00,2.8333333333333335,9.95,10.07637437582016,9.65,0.156,0.2949950336577688,0.316,False,base,131
2025-09-14 18:00:00,2.8333333333333335,9.36,9.258676064014434,9.95,0.307,0.2439784524893786,0.156,False,base,133
2025-09-15 08:10:00,14.166666666666666,7.92,7.806423172950744,9.36,0.198,0.25241681633409635,0.307,False,base,136
2025-09-15 12:00:00,3.8333333333333335,9.45,9.280952019691467,7.92,0.321,0.296397758225471,0.198,False,base,140
2025-09-15 14:10:00,2.1666666666666665,10.13,9.96341563463211,9.45,0.332,0.2542159952524885,0.321,False,base,145
2025-09-15 15:30:00,1.3333333333333333,10.2,10.177109451144934,10.13,0.334,0.36758835582298,0.332,False,base,150
2025-09-15 17:40:00,2.1666666666666665,9.09,9.378370296955108,10.2,0.383,0.3278046183245173,0.334,False,base,154
2025-09-16 06:40:00,13.0,7.66,8.39090582370758,9.09,0.358,0.3207217403835809,0.383,False,base,158
2025-09-16 08:50:00,2.1666666666666665,8.14,8.177507672309876,7.66,0.183,0.40455463846102074,0.358,False,base,162
2025-09-16 10:00:00,1.1666666666666667,7.94,8.78834588766098,8.14,0.414,0.2916615328030193,0.183,False,base,167
2025-09-16 12:10:00,2.1666666666666665,9.5,8.616577508449556,7.94,0.302,0.38173731304755115,0.414,False,base,172
2025-09-16 13:50:00,1.6666666666666667,9.88,9.805339902639389,9.5,0.309,0.3965479469484093,0.302,False,base,177
2025-09-17 08:50:00,19.0,8.3,8.340402131080628,9.88,0.215,0.21668207315575005,0.309,False,base,182
2025-09-17 11:50:00,3.0,8.88,9.123916971683503,8.3,0.128,0.3220800279660321,0.215,False,base,186
2025-09-17 13:30:00,1.6666666666666667,9.78,9.232257728576661,8.88,0.333,0.24205291024586081,0.128,False,base,190
2025-09-17 15:20:00,1.8333333333333333,9.85,9.98648792386055,9.78,0.221,0.3072096996956324,0.333,False,base,193
2025-09-18 07:10:00,15.833333333333334,7.76,7.759562587738037,9.85,0.47,0.28196683553727436,0.221,False,base,196
2025-09-18 09:40:00,2.5,6.97,7.125191530257585,7.76,0.795,0.7237626573601038,0.47,True,huber,199
2025-09-18 10:30:00,0.8333333333333334,6.71,7.198115662932396,6.97,0.968,0.6678730573660517,0.795,False,base,203
2025-09-18 12:00:00,1.5,7.27,6.925063244104385,6.71,0.98,0.6513895323590695,0.968,False,base,208
2025-09-18 13:10:00,1.1666666666666667,7.08,7.461320985555648,7.27,0.662,0.9707155717580962,0.98,False,base,213
2025-09-18 14:10:00,1.0,6.65,7.360420660972595,7.08,0.709,0.8207054717946867,0.662,False,base,218
2025-09-18 15:10:00,1.0,6.8,6.567827159166336,6.65,0.68,0.5989056942530981,0.709,False,base,223
2025-09-21 06:30:00,63.333333333333336,6.19,6.0884281873703,6.8,0.501,0.6470010720708531,0.68,False,base,228
2025-09-21 07:20:00,0.8333333333333334,4.75,4.835337331333407,6.19,4.23,4.799636391747262,0.501,True,huber,229
2025-09-21 08:40:00,1.3333333333333333,4.75,4.447401136159897,4.75,4.97,4.026432805095269,4.23,False,base,230
2025-09-21 10:30:00,1.8333333333333333,5.17,4.963577851653099,4.75,4.52,4.527839414565051,4.97,False,base,231
2025-09-21 11:40:00,1.1666666666666667,5.25,5.511730684041977,5.17,4.4,5.093394335338429,4.52,False,base,234
2025-09-21 13:40:00,2.0,5.33,5.4435277581214905,5.25,4.53,4.557922251339138,4.4,False,base,237
2025-09-21 15:30:00,1.8333333333333333,5.4,5.6758110094070435,5.33,3.87,4.434133066196058,4.53,False,base,241
