evaluation,regime,n,mae,rmse,r2,naive_mae,gain_vs_naive,mean_true,max_true
EC warmup30,all,79,0.16614971693820316,0.2661508143809817,0.9492807762853697,0.24673468354430375,0.0805849666061006,0.8485015189873416,4.97
EC warmup30,low_ec_true_lt_1,65,0.12574894732448358,0.18146406972586837,0.24409542556496044,0.11232369230769232,-0.01342525501679126,0.36628646153846156,0.98
EC warmup30,high_ec_true_ge_1,14,0.3537247187161868,0.49682316950236505,0.8444335037110844,0.8707857142857142,0.5170609955695273,3.087357142857143,4.97
EC warmup30,very_high_ec_true_ge_2,10,0.3926636553796879,0.5569999902650884,0.635671553570479,0.8492,0.45653634462031206,3.7039999999999993,4.97
EC warmup30,shock_abs_delta_ge_0.5,9,0.3924907112134843,0.5683764309253989,0.8422407090474411,1.2737577777777778,0.8812670665642934,2.648444444444445,4.97
EC warmup30,shock_abs_delta_ge_1.0,4,0.5124181151027429,0.7710595869995398,0.5605425139235497,1.95425,1.441831884897257,2.45175,4.23
