kind,anchor_pos,target_pos,t0,t1,gap_h,ec0,ec1,ec_delta,ec_ratio,fert_salt_total_t0_t1,irr_total_t0_t1,salt_conc_t0_t1,salt_per_hour,irr_per_hour,ET0_sum_t0_t1,irr_to_et0,soil_temp_mean,temp_rh_balance,g_soil_minus_air,canopy,days_after_planting_t1,last_salt_event_mass,last_core_salt_event_mass,last_salt_event_irr,last_salt_event_conc_mass,event_to_target_h,event_to_t0_h,hrs_since_last_salt_event,irr_after_last_salt,no_flush_after_salt,post_salt_flush_ratio,salt_mass_last_2h,salt_conc_last_2h,salt_mass_per_ec0,last_salt_mass_per_ec0,last_salt_release_fast,last_salt_release_med,short_salt_shock_pressure,mass_shortgap_no_flush,event_conc_x_logmass,event_conc_x_logmass_fast,event_mass_x_conc_fast,concentrated_large_event_pressure,concentrated_large_event_per_ec0,short_high_mass_no_flush_flag,event_high_mass_conc_short_flag,low_ec_high_mass_flag,ec0_x_p48_salt,n24_salt_minus_p24_salt,prev_ec_slope,salt_event_pos,timing_balance
sep21,102,103,2025-09-21 06:30:00,2025-09-21 07:20:00,0.8333333333333334,0.501,4.23,3.7290000000000005,7.7676950998185115,976.6499999999999,300.0,3.2446843853820595,1171.9799999999998,360.0,0.213032966,958.3655160460002,21.479583401999996,47.52926843098744,-9.623901653980637,0.9840366709999999,115.0,976.6499999999999,976.6499999999999,300.0,3.2446843853820595,0.5,0.3333333333333333,0.5,0.0,1.0,0.0,976.6499999999999,3.2446843853820595,1625.0415973377703,1625.0415973377703,699.8003044718912,861.890599909245,8.110418233474569,4.538971767338477,22.340144318312458,16.007412886808016,2270.6311208055563,8.607272694933936,14.321585182918364,1.0,1.0,1.0,0.0,976.6499999999999,-0.002826315789473685,0.4,0.0
