evaluation,regime,n,mae,rmse,r2,naive_mae,gain_vs_naive,mean_true,max_true
pH warmup52,all,57,0.2944330273927326,0.3915043189551165,0.9394127189660969,0.8768421052631579,0.5824090778704253,8.488771929824562,10.38
pH warmup52,mid_ph_6.5_to_9.5,29,0.2729843277073236,0.36895483529860257,0.8198820978613767,1.043448275862069,0.7704639481547453,8.214827586206898,9.45
pH warmup52,acidic_ph_le_6.5,7,0.3594389389714694,0.45136100506602866,-0.005885722558650386,0.38571428571428573,0.02627534674281634,5.2628571428571425,6.19
pH warmup52,alkaline_ph_ge_9.5,21,0.30238402309871854,0.4001738472138846,-1.286486823499565,0.8104761904761906,0.5080921673774721,9.942380952380953,10.38
pH warmup52,jump_abs_delta_ge_0.75,25,0.36192801094484833,0.4890653013667862,0.8406780837981679,1.5632,1.2012719890551515,8.680399999999999,10.34
pH warmup52,jump_abs_delta_ge_1.0,21,0.37733231591481836,0.515862994686747,0.824502860861424,1.6976190476190471,1.3202867317042288,8.63047619047619,10.34
