Target,Warmup,MAE,RMSE,Naive MAE,Gain,Gain %,R2,N test,Holdout MAE,Holdout R2
pH,52,0.290540819888458,0.3921801504044701,0.8768421052631579,0.5863012853746998,66.86509256974368,0.9392033617252352,57,0.40105288605931916,0.8628762907229763
EC,52,0.1401793106702263,0.1934263850348979,0.19607719298245616,0.05589788231222986,28.508100030395312,0.9766482810131281,57,0.14501003166092818,0.9494964536191653
