,importance
hist_acid_decay,0.16919455
hist_hrs_since_fert,0.12170657
log_ec_drive,0.116393074
hist_irr_recent,0.092758946
ec0,0.09020808
hist_hrs_since_irr,0.08928948
temp_trend,0.08678228
hist_salt_buildup,0.08577485
hist_irr_prior,0.05470004
hist_irr_mid,0.04825638
soil_temp_mean,0.044935882
