feature_set,xgb_set,warmup,max_rows,train_mode,pred_mode,shock_weight,blend,feature_count,n_spec_final,n_shock_final,wf_active,wf_ph_r2,wf_ec_r2,wf_min_r2,wf_ph_mae,wf_ec_mae,ho_active,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae
current_union,current,35,4,chem_event,chem_event,0.0,0.0,44,178,12,45,0.7525654008143359,0.8268373098654052,0.7525654008143359,0.48828212325486364,0.19863867516118883,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,35,4,chem_event,chem_event,3.0,0.0,44,178,12,45,0.7525654008143359,0.8268373098654052,0.7525654008143359,0.48828212325486364,0.19863867516118883,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,35,4,concentrated_chem,concentrated_chem,0.0,0.0,44,178,12,45,0.7525654008143359,0.8268373098654052,0.7525654008143359,0.48828212325486364,0.19863867516118883,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,35,4,concentrated_chem,concentrated_chem,3.0,0.0,44,178,12,45,0.7525654008143359,0.8268373098654052,0.7525654008143359,0.48828212325486364,0.19863867516118883,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,35,4,shock_or_acid,shock_or_acid,0.0,0.0,44,178,12,45,0.7525654008143359,0.8268373098654052,0.7525654008143359,0.48828212325486364,0.19863867516118883,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,35,4,shock_or_acid,shock_or_acid,3.0,0.0,44,178,12,45,0.7525654008143359,0.8268373098654052,0.7525654008143359,0.48828212325486364,0.19863867516118883,34,0.9294751002116305,0.44055064995499393,0.3277498740050942,0.41422133772368375
current_union,current,30,4,chem_event,chem_event,0.0,0.25,44,178,12,48,0.7300080739713768,0.7580185083286839,0.7300080739713768,0.5172379210330715,0.29321456363256265,34,0.9278363349786167,0.4939893580836495,0.32049980901116343,0.4095887005706619
current_union,current,30,4,concentrated_chem,concentrated_chem,0.0,0.25,44,178,12,48,0.7300080739713768,0.7580185083286839,0.7300080739713768,0.5172379210330715,0.29321456363256265,34,0.9278363349786167,0.4939893580836495,0.32049980901116343,0.4095887005706619
current_union,current,30,4,shock_or_acid,shock_or_acid,0.0,0.25,44,178,12,48,0.7300080739713768,0.7580185083286839,0.7300080739713768,0.5172379210330715,0.29321456363256265,34,0.9278363349786167,0.4939893580836495,0.32049980901116343,0.4095887005706619
current_union,current,45,4,chem_event,chem_event,3.0,0.5,44,178,12,39,0.793089122391466,0.7297915977542989,0.7297915977542989,0.5036935748462203,0.30309084515539175,34,0.9235306819872434,0.5555673775834116,0.32942637186533846,0.397733925891449
