name,blend,ph_min,irr_min,gap_max,dyn_weight,active,ph_r2,ec_r2,ph_mae,ec_mae,sep2_m_pred,sep2_m_err,sep2_m_type,sep2_a_pred,sep2_a_err,sep2_a_type
overnight_weighted,0.5,9.5,1000,26,4.0,5,0.9326234440222426,0.9025740599627272,0.302677203117111,0.1634618204358291,9.382041746434423,1.3820417464344228,huber,9.501739144325256,0.8382608556747435,base
overnight,0.6,9.5,1000,26,0.0,5,0.942774771278469,0.8981071198095645,0.28417049111669107,0.16840604885004323,9.290471020944828,1.2904710209448282,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.6,9.5,1000,26,4.0,5,0.9318925355868684,0.9212690396778649,0.3027055063384254,0.158105781070896,9.406229106494012,1.4062291064940116,huber,9.501739144325256,0.8382608556747435,base
overnight,0.7,9.5,1000,26,0.0,5,0.9436531219313776,0.9116728485348493,0.2811096251343831,0.16556136215102565,9.295365366746221,1.2953653667462213,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.7,9.5,1000,26,4.0,5,0.9307528937516629,0.9403944430414065,0.3027338095597397,0.1515228650791292,9.4304164665536,1.4304164665536003,huber,9.501739144325256,0.8382608556747435,base
overnight,0.8,9.5,1000,26,0.0,5,0.9441811067671735,0.9250853779936877,0.27804875915207505,0.16220841822138662,9.300259712547613,1.3002597125476125,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.8,9.5,1000,26,4.0,5,0.9292045185166262,0.9583261358015223,0.3027621127810542,0.14343631846943244,9.45460382661319,1.4546038266131909,huber,9.501739144325256,0.8382608556747435,base
overnight,0.9,9.5,1000,26,0.0,5,0.9443587257858563,0.9374119289739239,0.274987893169767,0.15825349840585576,9.305154058349004,1.3051540583490038,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.9,9.5,1000,26,4.0,5,0.9272474098817585,0.9722590669079321,0.30279041600236856,0.13350795425560608,9.47879118667278,1.4787911866727796,huber,9.501739144325256,0.8382608556747435,base
overnight,1.0,9.5,1000,26,0.0,5,0.9441859789874264,0.9472221259304799,0.2736300746039092,0.15358558785051366,9.310048404150397,1.3100484041503968,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,1.0,9.5,1000,26,4.0,5,0.9248815678470595,0.9775510381006892,0.302818719223683,0.12132464749222191,9.502978546732368,1.5029785467323684,huber,9.501739144325256,0.8382608556747435,base
overnight,0.4,9.5,1500,26,0.0,3,0.9416539823632295,0.8745196917858402,0.287355641755962,0.17160328593544258,9.280682329342044,1.280682329342044,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.4,9.5,1500,26,4.0,3,0.93840158238544,0.895290275601426,0.2917655102332405,0.16493586138630806,9.357854386374832,1.3578543863748322,huber,9.501739144325256,0.8382608556747435,base
overnight,0.5,9.5,1500,26,0.0,3,0.9436815062568833,0.8876048878497804,0.2835606304423178,0.1690141004224637,9.285576675143435,1.2855766751434352,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.5,9.5,1500,26,4.0,3,0.9398874141321005,0.916425873648905,0.2890729660389159,0.15895368405633664,9.382041746434423,1.3820417464344228,huber,9.501739144325256,0.8382608556747435,base
overnight,0.6,9.5,1500,26,0.0,3,0.9453693399918403,0.9015436754331642,0.2797656191286735,0.1659778966953374,9.290471020944828,1.2904710209448282,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.6,9.5,1500,26,4.0,3,0.941142118859046,0.9385685504928777,0.2863804218445912,0.1514007082654915,9.406229106494012,1.4062291064940116,huber,9.501739144325256,0.8382608556747435,base
overnight,0.7,9.5,1500,26,0.0,3,0.9467174835681004,0.9159291528625523,0.2759706078150293,0.16241078202598325,9.295365366746221,1.2953653667462213,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.7,9.5,1500,26,4.0,3,0.9421656965662764,0.9595324079366171,0.28368787765026654,0.14186812879393754,9.4304164665536,1.4304164665536003,huber,9.501739144325256,0.8382608556747435,base
overnight,0.8,9.5,1500,26,0.0,3,0.9477259369856638,0.9300651187084273,0.27217559650138495,0.15821282877385048,9.300259712547613,1.3002597125476125,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.8,9.5,1500,26,4.0,3,0.9429581472537916,0.9751851339377079,0.2809953334559419,0.12984218538019351,9.45460382661319,1.4546038266131909,huber,9.501739144325256,0.8382608556747435,base
overnight,0.9,9.5,1500,26,0.0,3,0.9483947002445303,0.9428301727982901,0.26838058518774066,0.15326501770021572,9.305154058349004,1.3051540583490038,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.9,9.5,1500,26,4.0,3,0.9435194709215917,0.9781597443056929,0.2783027892616172,0.12380971069119898,9.47879118667278,1.4787911866727796,huber,9.501739144325256,0.8382608556747435,base
overnight,1.0,9.5,1500,26,0.0,3,0.9487237733447,0.9524847434358921,0.2645855738740964,0.1474256029727651,9.310048404150397,1.3100484041503968,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,1.0,9.5,1500,26,4.0,3,0.9438496675696767,0.9557860168223556,0.2756102450672926,0.1450499630569603,9.502978546732368,1.5029785467323684,huber,9.501739144325256,0.8382608556747435,base
overnight,0.4,9.5,1900,26,0.0,3,0.9416539823632295,0.8745196917858402,0.287355641755962,0.17160328593544258,9.280682329342044,1.280682329342044,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.4,9.5,1900,26,4.0,3,0.93840158238544,0.895290275601426,0.2917655102332405,0.16493586138630806,9.357854386374832,1.3578543863748322,huber,9.501739144325256,0.8382608556747435,base
overnight,0.5,9.5,1900,26,0.0,3,0.9436815062568833,0.8876048878497804,0.2835606304423178,0.1690141004224637,9.285576675143435,1.2855766751434352,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.5,9.5,1900,26,4.0,3,0.9398874141321005,0.916425873648905,0.2890729660389159,0.15895368405633664,9.382041746434423,1.3820417464344228,huber,9.501739144325256,0.8382608556747435,base
overnight,0.6,9.5,1900,26,0.0,3,0.9453693399918403,0.9015436754331642,0.2797656191286735,0.1659778966953374,9.290471020944828,1.2904710209448282,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.6,9.5,1900,26,4.0,3,0.941142118859046,0.9385685504928777,0.2863804218445912,0.1514007082654915,9.406229106494012,1.4062291064940116,huber,9.501739144325256,0.8382608556747435,base
overnight,0.7,9.5,1900,26,0.0,3,0.9467174835681004,0.9159291528625523,0.2759706078150293,0.16241078202598325,9.295365366746221,1.2953653667462213,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.7,9.5,1900,26,4.0,3,0.9421656965662764,0.9595324079366171,0.28368787765026654,0.14186812879393754,9.4304164665536,1.4304164665536003,huber,9.501739144325256,0.8382608556747435,base
overnight,0.8,9.5,1900,26,0.0,3,0.9477259369856638,0.9300651187084273,0.27217559650138495,0.15821282877385048,9.300259712547613,1.3002597125476125,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.8,9.5,1900,26,4.0,3,0.9429581472537916,0.9751851339377079,0.2809953334559419,0.12984218538019351,9.45460382661319,1.4546038266131909,huber,9.501739144325256,0.8382608556747435,base
overnight,0.9,9.5,1900,26,0.0,3,0.9483947002445303,0.9428301727982901,0.26838058518774066,0.15326501770021572,9.305154058349004,1.3051540583490038,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.9,9.5,1900,26,4.0,3,0.9435194709215917,0.9781597443056929,0.2783027892616172,0.12380971069119898,9.47879118667278,1.4787911866727796,huber,9.501739144325256,0.8382608556747435,base
overnight,1.0,9.5,1900,26,0.0,3,0.9487237733447,0.9524847434358921,0.2645855738740964,0.1474256029727651,9.310048404150397,1.3100484041503968,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,1.0,9.5,1900,26,4.0,3,0.9438496675696767,0.9557860168223556,0.2756102450672926,0.1450499630569603,9.502978546732368,1.5029785467323684,huber,9.501739144325256,0.8382608556747435,base
overnight,0.4,10.0,300,26,0.0,4,0.9414386408341809,0.8741203936715712,0.2881516810236713,0.17351790968007852,9.280682329342044,1.280682329342044,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.4,10.0,300,26,4.0,4,0.9373386163187127,0.9009764336704976,0.2952025612748338,0.16385536867571315,9.357854386374832,1.3578543863748322,huber,9.501739144325256,0.8382608556747435,base
overnight,0.5,10.0,300,26,0.0,4,0.9433863858347431,0.8870119432418977,0.28455567952695426,0.17158811849988986,9.285576675143435,1.2855766751434352,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.5,10.0,300,26,4.0,4,0.9381138777157592,0.9240981572951867,0.29336927984090755,0.15704363736875715,9.382041746434423,1.3820417464344228,huber,9.501739144325256,0.8382608556747435,base
overnight,0.6,10.0,300,26,0.0,4,0.9449840632722768,0.900714303031605,0.28095967803023736,0.16926504023609315,9.290471020944828,1.2904710209448282,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.6,10.0,300,26,4.0,4,0.9384800805599177,0.9477114515416256,0.29153599840698113,0.14826686246556983,9.406229106494012,1.4062291064940116,huber,9.501739144325256,0.8382608556747435,base
overnight,0.7,10.0,300,26,0.0,4,0.946231673146782,0.9148227582579711,0.2773636765335204,0.16647016726024608,9.295365366746221,1.2953653667462213,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.7,10.0,300,26,4.0,4,0.9384372248511882,0.9683908724759105,0.2897027169730547,0.1369786778023966,9.4304164665536,1.4304164665536003,huber,9.501739144325256,0.8382608556747435,base
overnight,0.8,10.0,300,26,0.0,4,0.9471292154582587,0.9286494935666716,0.2737676750368034,0.16310968772807127,9.300259712547613,1.3002597125476125,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.8,10.0,300,26,4.0,4,0.9379853105895706,0.9795691682388975,0.2878694355391284,0.122482116690594,9.45460382661319,1.4546038266131909,huber,9.501739144325256,0.8382608556747435,base
overnight,0.9,10.0,300,26,0.0,4,0.9476766902067069,0.9410916085497326,0.2701716735400864,0.1590715556405567,9.305154058349004,1.3051540583490038,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.9,10.0,300,26,4.0,4,0.9371243377750651,0.9693111874179619,0.2860361541052021,0.13672364363220696,9.47879118667278,1.4787911866727796,huber,9.501739144325256,0.8382608556747435,base
overnight,1.0,10.0,300,26,0.0,4,0.9478740973921266,0.9504440442022914,0.26664078007781034,0.15422200727925367,9.310048404150397,1.3100484041503968,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,1.0,10.0,300,26,4.0,4,0.9358543064076715,0.9166316264607964,0.28420287267127575,0.16282067116313972,9.502978546732368,1.5029785467323684,huber,9.501739144325256,0.8382608556747435,base
overnight,0.4,10.0,1000,26,0.0,4,0.9414386408341809,0.8741203936715712,0.2881516810236713,0.17351790968007852,9.280682329342044,1.280682329342044,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.4,10.0,1000,26,4.0,4,0.9373386163187127,0.9009764336704976,0.2952025612748338,0.16385536867571315,9.357854386374832,1.3578543863748322,huber,9.501739144325256,0.8382608556747435,base
overnight,0.5,10.0,1000,26,0.0,4,0.9433863858347431,0.8870119432418977,0.28455567952695426,0.17158811849988986,9.285576675143435,1.2855766751434352,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.5,10.0,1000,26,4.0,4,0.9381138777157592,0.9240981572951867,0.29336927984090755,0.15704363736875715,9.382041746434423,1.3820417464344228,huber,9.501739144325256,0.8382608556747435,base
overnight,0.6,10.0,1000,26,0.0,4,0.9449840632722768,0.900714303031605,0.28095967803023736,0.16926504023609315,9.290471020944828,1.2904710209448282,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.6,10.0,1000,26,4.0,4,0.9384800805599177,0.9477114515416256,0.29153599840698113,0.14826686246556983,9.406229106494012,1.4062291064940116,huber,9.501739144325256,0.8382608556747435,base
overnight,0.7,10.0,1000,26,0.0,4,0.946231673146782,0.9148227582579711,0.2773636765335204,0.16647016726024608,9.295365366746221,1.2953653667462213,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.7,10.0,1000,26,4.0,4,0.9384372248511882,0.9683908724759105,0.2897027169730547,0.1369786778023966,9.4304164665536,1.4304164665536003,huber,9.501739144325256,0.8382608556747435,base
overnight,0.8,10.0,1000,26,0.0,4,0.9471292154582587,0.9286494935666716,0.2737676750368034,0.16310968772807127,9.300259712547613,1.3002597125476125,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.8,10.0,1000,26,4.0,4,0.9379853105895706,0.9795691682388975,0.2878694355391284,0.122482116690594,9.45460382661319,1.4546038266131909,huber,9.501739144325256,0.8382608556747435,base
overnight,0.9,10.0,1000,26,0.0,4,0.9476766902067069,0.9410916085497326,0.2701716735400864,0.1590715556405567,9.305154058349004,1.3051540583490038,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.9,10.0,1000,26,4.0,4,0.9371243377750651,0.9693111874179619,0.2860361541052021,0.13672364363220696,9.47879118667278,1.4787911866727796,huber,9.501739144325256,0.8382608556747435,base
overnight,1.0,10.0,1000,26,0.0,4,0.9478740973921266,0.9504440442022914,0.26664078007781034,0.15422200727925367,9.310048404150397,1.3100484041503968,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,1.0,10.0,1000,26,4.0,4,0.9358543064076715,0.9166316264607964,0.28420287267127575,0.16282067116313972,9.502978546732368,1.5029785467323684,huber,9.501739144325256,0.8382608556747435,base
overnight,0.4,10.0,1500,26,0.0,3,0.9416539823632295,0.8745196917858402,0.287355641755962,0.17160328593544258,9.280682329342044,1.280682329342044,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.4,10.0,1500,26,4.0,3,0.93840158238544,0.895290275601426,0.2917655102332405,0.16493586138630806,9.357854386374832,1.3578543863748322,huber,9.501739144325256,0.8382608556747435,base
overnight,0.5,10.0,1500,26,0.0,3,0.9436815062568833,0.8876048878497804,0.2835606304423178,0.1690141004224637,9.285576675143435,1.2855766751434352,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.5,10.0,1500,26,4.0,3,0.9398874141321005,0.916425873648905,0.2890729660389159,0.15895368405633664,9.382041746434423,1.3820417464344228,huber,9.501739144325256,0.8382608556747435,base
overnight,0.6,10.0,1500,26,0.0,3,0.9453693399918403,0.9015436754331642,0.2797656191286735,0.1659778966953374,9.290471020944828,1.2904710209448282,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.6,10.0,1500,26,4.0,3,0.941142118859046,0.9385685504928777,0.2863804218445912,0.1514007082654915,9.406229106494012,1.4062291064940116,huber,9.501739144325256,0.8382608556747435,base
overnight,0.7,10.0,1500,26,0.0,3,0.9467174835681004,0.9159291528625523,0.2759706078150293,0.16241078202598325,9.295365366746221,1.2953653667462213,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.7,10.0,1500,26,4.0,3,0.9421656965662764,0.9595324079366171,0.28368787765026654,0.14186812879393754,9.4304164665536,1.4304164665536003,huber,9.501739144325256,0.8382608556747435,base
overnight,0.8,10.0,1500,26,0.0,3,0.9477259369856638,0.9300651187084273,0.27217559650138495,0.15821282877385048,9.300259712547613,1.3002597125476125,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.8,10.0,1500,26,4.0,3,0.9429581472537916,0.9751851339377079,0.2809953334559419,0.12984218538019351,9.45460382661319,1.4546038266131909,huber,9.501739144325256,0.8382608556747435,base
overnight,0.9,10.0,1500,26,0.0,3,0.9483947002445303,0.9428301727982901,0.26838058518774066,0.15326501770021572,9.305154058349004,1.3051540583490038,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.9,10.0,1500,26,4.0,3,0.9435194709215917,0.9781597443056929,0.2783027892616172,0.12380971069119898,9.47879118667278,1.4787911866727796,huber,9.501739144325256,0.8382608556747435,base
overnight,1.0,10.0,1500,26,0.0,3,0.9487237733447,0.9524847434358921,0.2645855738740964,0.1474256029727651,9.310048404150397,1.3100484041503968,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,1.0,10.0,1500,26,4.0,3,0.9438496675696767,0.9557860168223556,0.2756102450672926,0.1450499630569603,9.502978546732368,1.5029785467323684,huber,9.501739144325256,0.8382608556747435,base
overnight,0.4,10.0,1900,26,0.0,3,0.9416539823632295,0.8745196917858402,0.287355641755962,0.17160328593544258,9.280682329342044,1.280682329342044,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.4,10.0,1900,26,4.0,3,0.93840158238544,0.895290275601426,0.2917655102332405,0.16493586138630806,9.357854386374832,1.3578543863748322,huber,9.501739144325256,0.8382608556747435,base
overnight,0.5,10.0,1900,26,0.0,3,0.9436815062568833,0.8876048878497804,0.2835606304423178,0.1690141004224637,9.285576675143435,1.2855766751434352,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.5,10.0,1900,26,4.0,3,0.9398874141321005,0.916425873648905,0.2890729660389159,0.15895368405633664,9.382041746434423,1.3820417464344228,huber,9.501739144325256,0.8382608556747435,base
overnight,0.6,10.0,1900,26,0.0,3,0.9453693399918403,0.9015436754331642,0.2797656191286735,0.1659778966953374,9.290471020944828,1.2904710209448282,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.6,10.0,1900,26,4.0,3,0.941142118859046,0.9385685504928777,0.2863804218445912,0.1514007082654915,9.406229106494012,1.4062291064940116,huber,9.501739144325256,0.8382608556747435,base
overnight,0.7,10.0,1900,26,0.0,3,0.9467174835681004,0.9159291528625523,0.2759706078150293,0.16241078202598325,9.295365366746221,1.2953653667462213,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.7,10.0,1900,26,4.0,3,0.9421656965662764,0.9595324079366171,0.28368787765026654,0.14186812879393754,9.4304164665536,1.4304164665536003,huber,9.501739144325256,0.8382608556747435,base
overnight,0.8,10.0,1900,26,0.0,3,0.9477259369856638,0.9300651187084273,0.27217559650138495,0.15821282877385048,9.300259712547613,1.3002597125476125,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.8,10.0,1900,26,4.0,3,0.9429581472537916,0.9751851339377079,0.2809953334559419,0.12984218538019351,9.45460382661319,1.4546038266131909,huber,9.501739144325256,0.8382608556747435,base
overnight,0.9,10.0,1900,26,0.0,3,0.9483947002445303,0.9428301727982901,0.26838058518774066,0.15326501770021572,9.305154058349004,1.3051540583490038,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,0.9,10.0,1900,26,4.0,3,0.9435194709215917,0.9781597443056929,0.2783027892616172,0.12380971069119898,9.47879118667278,1.4787911866727796,huber,9.501739144325256,0.8382608556747435,base
overnight,1.0,10.0,1900,26,0.0,3,0.9487237733447,0.9524847434358921,0.2645855738740964,0.1474256029727651,9.310048404150397,1.3100484041503968,huber,9.501739144325256,0.8382608556747435,base
overnight_weighted,1.0,10.0,1900,26,4.0,3,0.9438496675696767,0.9557860168223556,0.2756102450672926,0.1450499630569603,9.502978546732368,1.5029785467323684,huber,9.501739144325256,0.8382608556747435,base
rebound_overnight,0.4,9.5,1000,26,2.0,11,0.9357144246205924,0.8693871496644637,0.2884315560811496,0.1764715690238092,9.447572915520206,1.4475729155202064,huber,10.00085905777423,0.33914094222576985,huber
rebound_overnight,0.5,9.5,1000,26,2.0,11,0.9348202618264551,0.8802082419718459,0.28682276650804495,0.1770450805762229,9.49418990786614,1.49418990786614,huber,10.125639036136473,0.21436096386352688,huber
rebound_overnight,0.6,9.5,1000,26,2.0,11,0.9330116899727681,0.8914500568717422,0.28744378183881636,0.17761378865987848,9.540806900212072,1.540806900212072,huber,10.250419014498716,0.0895809855012839,huber
rebound_overnight,0.7,9.5,1000,26,2.0,11,0.9302887090595315,0.9027452740533698,0.2912307795432471,0.17817496187033596,9.587423892558006,1.5874238925580055,huber,10.375198992860959,0.035198992860959066,huber
rebound_overnight,0.8,9.5,1000,26,2.0,11,0.9266513190867456,0.9135142298348597,0.2985016872770684,0.17872503265917225,9.63404088490394,1.6340408849039392,huber,10.499978971223204,0.15997897122320381,huber
rebound_overnight,0.9,9.5,1000,26,2.0,11,0.92209952005441,0.9228773975433522,0.30577259501088977,0.179259450355413,9.680657877249871,1.680657877249871,huber,10.624758949585447,0.2847589495854468,huber
rebound_overnight,1.0,9.5,1000,26,2.0,11,0.916633311962525,0.9295350720408021,0.3130435027447111,0.17997931346510068,9.727274869595805,1.7272748695958047,huber,10.74953892794769,0.40953892794768976,huber
