timestamp,gap_hours,ph_true,ph_pred,ph_naive,ec_true,ec_pred,ec_naive,specialist_active,specialist_type,n_train
2025-09-01 08:30:00,0.0,9.76,9.76,9.76,0.292,0.292,0.292,False,base,67
2025-09-01 12:30:00,4.0,10.38,11.086226115226745,9.76,0.306,0.3023529470065988,0.292,False,base,67
2025-09-02 08:30:00,20.0,8.0,9.18500090122223,10.38,0.168,0.3062958435217314,0.306,False,base,68
2025-09-02 15:00:00,6.5,10.34,9.474878430366516,8.0,0.299,0.2047808661171707,0.168,False,base,70
2025-09-03 09:00:00,18.0,8.87,8.897889580726623,10.34,0.301,0.22777803945087888,0.299,False,base,71
2025-09-03 15:20:00,6.333333333333333,10.32,10.181646580696105,8.87,0.308,0.391164829782228,0.301,False,base,73
2025-09-07 08:50:00,89.5,8.25,8.263870067596436,10.32,0.334,0.23015467749508553,0.308,False,base,75
2025-09-07 15:30:00,6.666666666666667,10.01,9.879771828651428,8.25,0.1548,0.49390363773087376,0.334,False,base,76
2025-09-08 09:30:00,18.0,8.8,8.677176604270935,10.01,0.326,0.19103214398929289,0.1548,False,base,77
2025-09-08 13:50:00,4.333333333333333,9.76,9.162653702497483,8.8,0.156,0.27124942839681887,0.326,False,base,79
2025-09-09 08:30:00,18.666666666666668,7.9,8.083055505752563,9.76,0.348,0.19213795631871813,0.156,False,base,80
2025-09-09 14:10:00,5.666666666666667,9.9,9.76314332485199,7.9,0.3,0.27414030829838476,0.348,False,base,82
2025-09-09 15:40:00,1.5,9.88,10.290455335378647,9.9,0.347,0.2629677709204515,0.3,False,base,83
2025-09-09 18:40:00,3.0,9.33,9.359683041572572,9.88,0.161,0.233262117828154,0.347,False,base,85
2025-09-10 07:50:00,13.166666666666666,7.87,7.649980382919312,9.33,0.342,0.2828440902572089,0.161,False,base,88
2025-09-10 11:30:00,3.6666666666666665,9.5,9.188150401115418,7.87,0.292,0.22921491902343388,0.342,False,base,92
2025-09-10 13:50:00,2.3333333333333335,10.16,10.02932196855545,9.5,0.303,0.3226720185589084,0.292,False,base,95
2025-09-10 15:50:00,2.0,10.22,10.405251283049584,10.16,0.306,0.26585596682245083,0.303,False,base,99
2025-09-11 07:50:00,16.0,7.81,8.281414361000062,10.22,0.336,0.33346219072008304,0.306,False,base,104
2025-09-11 11:20:00,3.5,9.24,9.135673341751097,7.81,0.17,0.31878858487506956,0.336,False,base,108
2025-09-11 13:30:00,2.1666666666666665,9.39,9.83020870923996,9.24,0.348,0.2326245299441044,0.17,False,base,112
2025-09-11 14:10:00,0.6666666666666666,10.06,9.87607137799263,9.39,0.325,0.27825737645868587,0.348,False,base,116
2025-09-11 17:20:00,3.1666666666666665,9.56,9.545764384269715,10.06,0.288,0.3066246695814121,0.325,False,base,120
2025-09-11 18:10:00,0.8333333333333334,9.05,9.002479372024537,9.56,0.349,0.346743319712958,0.288,False,base,124
2025-09-14 08:30:00,62.333333333333336,8.48,8.300165343284608,9.05,0.177,0.27842674418108126,0.349,False,base,128
2025-09-14 11:30:00,3.0,9.26,9.383233468532563,8.48,0.286,0.23731534664930912,0.177,False,base,129
2025-09-14 12:20:00,0.8333333333333334,9.65,9.659518311023712,9.26,0.316,0.2967233628942545,0.286,False,base,130
2025-09-14 15:10:00,2.8333333333333335,9.95,10.173235559463501,9.65,0.156,0.29062189112772435,0.316,False,base,131
2025-09-14 18:00:00,2.8333333333333335,9.36,9.359842073917388,9.95,0.307,0.2135599051573104,0.156,False,base,133
2025-09-15 08:10:00,14.166666666666666,7.92,7.9457310295104975,9.36,0.198,0.29093117239726396,0.307,False,base,136
2025-09-15 12:00:00,3.8333333333333335,9.45,8.859645111560821,7.92,0.321,0.3029912634855675,0.198,False,base,140
2025-09-15 14:10:00,2.1666666666666665,10.13,9.830155563354491,9.45,0.332,0.23909440044942246,0.321,False,base,145
2025-09-15 15:30:00,1.3333333333333333,10.2,10.144793870970608,10.13,0.334,0.2979164133800828,0.332,False,base,150
2025-09-15 17:40:00,2.1666666666666665,9.09,9.538992238044738,10.2,0.383,0.3272986417937812,0.334,False,base,154
2025-09-16 06:40:00,13.0,7.66,8.58226701259613,9.09,0.358,0.3227526460675252,0.383,False,base,158
2025-09-16 08:50:00,2.1666666666666665,8.14,8.051483038663864,7.66,0.183,0.3591752367133192,0.358,False,base,162
2025-09-16 10:00:00,1.1666666666666667,7.94,8.723140194416047,8.14,0.414,0.31756736126266216,0.183,False,base,167
2025-09-16 12:10:00,2.1666666666666665,9.5,8.447957875728608,7.94,0.302,0.3524338158849925,0.414,False,base,172
2025-09-16 13:50:00,1.6666666666666667,9.88,9.587380908429623,9.5,0.309,0.3652144555460018,0.302,False,base,177
2025-09-17 08:50:00,19.0,8.3,8.23596764087677,9.88,0.215,0.23860030478018462,0.309,False,base,182
