evaluation,regime,n,mae,rmse,r2,naive_mae,gain_vs_naive,mean_true,max_true
EC warmup52,all,57,0.10369731014406387,0.1346565871962218,0.9886827051248867,0.19607719298245616,0.09237988283839228,0.779259649122807,4.97
EC warmup52,low_ec_true_lt_1,51,0.10266965247247072,0.13641718149399856,0.46515601122667927,0.10485098039215687,0.0021813279196861574,0.35093725490196076,0.98
EC warmup52,high_ec_true_ge_1,6,0.11243240035260575,0.11864132314735223,0.8727326983892001,0.9714999999999998,0.8590675996473941,4.42,4.97
EC warmup52,very_high_ec_true_ge_2,6,0.11243240035260575,0.11864132314735223,0.8727326983892001,0.9714999999999998,0.8590675996473941,4.42,4.97
EC warmup52,shock_abs_delta_ge_0.5,3,0.1025805024233238,0.10904268896477144,0.9432954789370438,1.7096666666666664,1.6070861642433427,4.3566666666666665,4.97
EC warmup52,shock_abs_delta_ge_1.0,1,0.09424474232334301,0.09424474232334301,,3.7290000000000005,3.6347552576766575,4.23,4.23
