evaluation,regime,n,mae,rmse,r2,naive_mae,gain_vs_naive,mean_true,max_true
EC warmup30,all,79,0.17746259151952895,0.29450297075275667,0.937899319517393,0.24673468354430375,0.0692720920247748,0.8485015189873416,4.97
EC warmup30,low_ec_true_lt_1,65,0.12919606147354093,0.19024747183356577,0.16914838445845926,0.11232369230769232,-0.01687236916584861,0.36628646153846156,0.98
EC warmup30,high_ec_true_ge_1,14,0.4015571953044734,0.5668970332151914,0.7974553591315012,0.8707857142857142,0.46922851898124074,3.087357142857143,4.97
EC warmup30,very_high_ec_true_ge_2,10,0.39471541554120093,0.5818532843785418,0.6024335874436962,0.8492,0.454484584458799,3.7039999999999993,4.97
EC warmup30,shock_abs_delta_ge_0.5,9,0.4501036832484334,0.6067190490089623,0.8202379195428521,1.2737577777777778,0.8236540945293443,2.648444444444445,4.97
EC warmup30,shock_abs_delta_ge_1.0,4,0.691464246233901,0.8060218497257619,0.5197862246400043,1.95425,1.262785753766099,2.45175,4.23
