evaluation,regime,n,mae,rmse,r2,naive_mae,gain_vs_naive,mean_true,max_true
pH warmup52,all,57,0.2909769159859985,0.39521863650619954,0.9382576465805618,0.8768421052631579,0.5858651892771594,8.488771929824562,10.38
pH warmup52,mid_ph_6.5_to_9.5,29,0.2876464973396738,0.4036737739815156,0.7843886904954993,1.043448275862069,0.7558017785223952,8.214827586206898,9.45
pH warmup52,acidic_ph_le_6.5,7,0.24916502416709818,0.3044234660081244,0.5424307565180486,0.38571428571428573,0.13654926154718755,5.2628571428571425,6.19
pH warmup52,alkaline_ph_ge_9.5,21,0.30951336281817554,0.40993230810388803,-1.3993609898620423,0.8104761904761906,0.500962827658015,9.942380952380953,10.38
pH warmup52,jump_abs_delta_ge_0.75,25,0.33828838719963833,0.4659038811636965,0.8554112592704338,1.5632,1.2249116128003616,8.680399999999999,10.34
pH warmup52,jump_abs_delta_ge_1.0,21,0.3481300388082901,0.4859892601496004,0.8442404674670045,1.6976190476190471,1.3494890088107572,8.63047619047619,10.34
