evaluation,regime,n,mae,rmse,r2,naive_mae,gain_vs_naive,mean_true,max_true
EC warmup30,all,79,0.1743646196027364,0.2982654229128886,0.9363024367853697,0.24673468354430375,0.07237006394156736,0.8485015189873416,4.97
EC warmup30,low_ec_true_lt_1,65,0.12585428226117434,0.18239362499800985,0.2363313015751315,0.11232369230769232,-0.013530589953482025,0.36628646153846156,0.98
EC warmup30,high_ec_true_ge_1,14,0.39959118583141734,0.5895298065487983,0.780959751224595,0.8707857142857142,0.4711945284542968,3.087357142857143,4.97
EC warmup30,very_high_ec_true_ge_2,10,0.364764045865223,0.6042058666578889,0.5713008895352427,0.8492,0.48443595413477697,3.7039999999999993,4.97
EC warmup30,shock_abs_delta_ge_0.5,9,0.4982673542073125,0.6967906818624319,0.7629022170508777,1.2737577777777778,0.7754904235704653,2.648444444444445,4.97
EC warmup30,shock_abs_delta_ge_1.0,4,0.9267628347499094,1.0210849548029548,0.22933659224101854,1.95425,1.0274871652500908,2.45175,4.23
