feature_set,xgb_set,warmup,max_rows,train_mode,pred_mode,shock_weight,blend,feature_count,n_spec_final,n_shock_final,wf_active,wf_ph_r2,wf_ec_r2,wf_min_r2,wf_ph_mae,wf_ec_mae,ho_active,ho_ph_r2,ho_ec_r2,ho_ph_mae,ho_ec_mae
current_union,ec_like,50,4,chem_event,salt_shock_strict,8.0,0.0,44,178,12,2,0.8929689249993189,0.8224308094169106,0.8224308094169106,0.3500696956985077,0.1864929926152631,4,0.9260530253378567,0.500559707608836,0.33846380629949274,0.39825803706290064
current_union,ec_like,45,4,chem_event,salt_shock_strict,8.0,0.0,44,178,12,2,0.8477352215064755,0.8223509833696755,0.8223509833696755,0.4069859386514871,0.18373104113320748,4,0.9260530253378567,0.500559707608836,0.33846380629949274,0.39825803706290064
current_union,balanced_deeper,45,4,chem_event,salt_shock_strict,8.0,0.0,44,178,12,2,0.8395749013032994,0.8214871342092018,0.8214871342092018,0.4103586189000633,0.18721645199733006,4,0.9411561654861217,0.5262210097905855,0.2955027166493237,0.38661159796982325
current_union,balanced_deeper,50,4,chem_event,salt_shock_strict,8.0,0.0,44,178,12,2,0.8899720349511127,0.8211953549270409,0.8211953549270409,0.35388566471951993,0.19120502361068173,4,0.9411561654861217,0.5262210097905855,0.2955027166493237,0.38661159796982325
current_union,ec_like,55,4,chem_event,salt_shock_strict,8.0,0.0,44,178,12,2,0.9295661776683333,0.8198857786688312,0.8198857786688312,0.2945383732048449,0.1957460468557708,4,0.9260530253378567,0.500559707608836,0.33846380629949274,0.39825803706290064
current_union,balanced_deeper,55,4,chem_event,salt_shock_strict,8.0,0.0,44,178,12,2,0.9301032384851408,0.8186102073981149,0.8186102073981149,0.2909910026102982,0.201145595194099,4,0.9411561654861217,0.5262210097905855,0.2955027166493237,0.38661159796982325
current_union,ec_like,40,4,chem_event,salt_shock_strict,8.0,1.0,44,178,12,2,0.7981807081914043,0.9501578619326438,0.7981807081914043,0.43935425620424406,0.14205107760437904,4,0.9025938806872882,0.682628249389688,0.3651963797705323,0.32221102354846787
current_union,ec_like,40,4,chem_event,salt_shock_strict,8.0,1.2,44,178,12,2,0.7975451286437047,0.9718757878936589,0.7975451286437047,0.44138301420386095,0.12628136482445865,4,0.8970577147401404,0.7135831566006414,0.3705428946847652,0.3023997205997838
current_union,ec_like,40,4,chem_event,salt_shock_strict,8.0,0.8,44,178,12,2,0.7971710905082079,0.9181359230942824,0.7971710905082079,0.4443926794278345,0.15480606241891237,4,0.9078486009882566,0.6483760055511602,0.35984986485629944,0.3402959698632024
current_union,balanced_deeper,40,4,chem_event,salt_shock_strict,8.0,1.0,44,178,12,2,0.7899431048478681,0.9468956408979351,0.7899431048478681,0.43879656334616407,0.14535403654232756,4,0.9089219111802681,0.6824525070939468,0.33615078555513933,0.3197689662905772
current_union,balanced_deeper,40,4,chem_event,salt_shock_strict,8.0,1.2,44,178,12,2,0.789288705519338,0.9682248603176682,0.789288705519338,0.44066780633221736,0.13027099959310035,4,0.9006387503754225,0.7099935711704894,0.34428039938519683,0.30305516949041167
current_union,balanced_deeper,40,4,chem_event,salt_shock_strict,8.0,0.8,44,178,12,2,0.7889956043947258,0.9160822097496769,0.7889956043947258,0.44367747155619097,0.1577350805897298,4,0.916592968680744,0.65281258216891,0.3280211717250818,0.3352499941558083
