name,n_features,ph_mae,ph_rmse,ph_r2,ph_naive_mae,ec_mae,ec_rmse,ec_r2,ec_naive_mae,w30_ec_mae,w30_ec_rmse,w30_ec_r2,w30_ec_naive_mae,w30_ec_low_mae,w30_ec_high_mae,w30_ec_shock_mae,w30_ph_mid_mae,w30_ph_acidic_mae,w30_ph_alkaline_mae,w30_ph_jump_mae,w30_ec_balanced_mae,w30_ph_balanced_mae,ho_ec_mae,ho_ec_rmse,ho_ec_r2,ho_ec_naive_mae,ho_ec_low_mae,ho_ec_high_mae,ho_ec_shock_mae,ho_ph_mid_mae,ho_ph_acidic_mae,ho_ph_alkaline_mae,ho_ph_jump_mae,ho_ec_balanced_mae,ho_ph_balanced_mae,aug17_drop_abs_err,aug17_spike_abs_err,sep21_0720_abs_err
short_shock_w24,36,0.28953669216970956,0.3893053732308047,0.9400914036585125,0.8768421052631579,0.1369643798864942,0.2022492293371005,0.974469390912668,0.19607719298245616,0.17830377902685823,0.29046376560533954,0.9395911002757927,0.24673468354430375,0.12455257425502579,0.4278629440389373,0.49760776455419314,0.521251131843836,0.28594395622332847,0.49997492864131915,0.7052794553010612,0.3500077609493854,0.5031123680023862,0.221026899546218,0.41381382444595904,0.9040566364619896,0.5569225,0.09182664679570518,0.7378279105482691,0.8085135639794977,0.3950593950785694,0.620142504954607,0.19155940050259201,0.3928061135749468,0.5460560404411573,0.3998918535276788,0.8296024771370949,1.369535503473454,0.8081315575254657
short_shock_w40,36,0.29147222143383644,0.3938821399976641,0.9386745242647557,0.8768421052631579,0.14153268653935794,0.22243626856285975,0.9691184829254401,0.19607719298245616,0.18159989901689913,0.300923386336838,0.9351621090353653,0.24673468354430375,0.12455257425502579,0.446462478268454,0.5265403733556635,0.521251131843836,0.30170469451693344,0.49997492864131915,0.7081827491972517,0.3658518086263811,0.5077783760498351,0.21604364949562668,0.3958308851188285,0.9122141933423189,0.5569225,0.09182664679570518,0.7129116602953126,0.7835973137265412,0.3950593950785694,0.5683333492082883,0.19155940050259201,0.38417125428389376,0.5294452069391863,0.3847808497683359,0.8296024771370949,1.369535503473454,1.068525036738699
short_shock_w80,36,0.29506372716606516,0.40364072197108125,0.9355981568371889,0.8768421052631579,0.15497862345809546,0.2975193230209111,0.944751845002805,0.19607719298245616,0.19130139780636798,0.3445618672568227,0.9149936392774076,0.24673468354430375,0.12455257425502579,0.5012066500090281,0.6116979738410011,0.521251131843836,0.330949812622224,0.49997492864131915,0.7135700077955945,0.41248573270168504,0.5164364702257435,0.20251052365702868,0.35186609616329667,0.9306319007484269,0.5569225,0.09182664679570518,0.6452460311023226,0.7159316845335512,0.3950593950785694,0.48236670818584404,0.19155940050259201,0.3698434807801531,0.484334787477193,0.35970724613678967,0.8296024771370949,1.369535503473454,1.8349434411067378
