variant,family,n_features,ph_mae,ph_rmse,ph_r2,ph_naive_mae,ec_mae,ec_rmse,ec_r2,ec_naive_mae,w52_ec_low_mae,w52_ec_high_mae,w52_ec_shock_mae,w52_ec_balanced_mae,w52_ph_mid_mae,w52_ph_acidic_mae,w52_ph_alkaline_mae,w52_ph_jump_mae,w52_ph_balanced_mae,w30_ec_mae,w30_ec_rmse,w30_ec_r2,w30_ec_naive_mae,w30_ec_low_mae,w30_ec_high_mae,w30_ec_shock_mae,w30_ec_balanced_mae,ho_ec_mae,ho_ec_rmse,ho_ec_r2,ho_ec_naive_mae,ho_ec_low_mae,ho_ec_high_mae,ho_ec_shock_mae,ho_ec_balanced_mae,ho_ph_mid_mae,ho_ph_acidic_mae,ho_ph_alkaline_mae,ho_ph_jump_mae,ho_ph_balanced_mae,aug17_drop_abs_err,aug17_spike_abs_err,sep21_0720_abs_err,score
option3b_semi_phshared_ecsharedparams,semi_unified_phshared,41,0.31126069939000733,0.42738796532859297,0.9277973851503207,0.8768421052631579,0.10510651705852722,0.13333994593790102,0.9889029389698811,0.19607719298245616,0.09783793204328653,0.16688948968807304,0.18977440058289355,0.15150060743808436,0.33846568585821024,0.241553138996813,0.2969277620173633,0.4229563696997205,0.32497573914302674,0.16823643165645114,0.27815179165728493,0.9446037046028807,0.24673468354430375,0.12912832631156695,0.3498097779005563,0.3991837735110763,0.29270729257439987,0.19366605983416235,0.38157214585058075,0.9184247754311139,0.5569225,0.0834527474778496,0.6345193092594134,0.654106107156331,0.4573593879645313,0.38670562880486237,0.7388788825770387,0.14160060830414278,0.33647500664823865,0.40091503158357067,0.3679573364793245,1.4128913135537076,0.35377043776071027,2.118780902183061
option3b_semi_phshared_echybridparams,semi_unified_phshared,41,0.31126069939000733,0.42738796532859297,0.9277973851503207,0.8768421052631579,0.12771840421862296,0.18910700642581735,0.977679564465209,0.19607719298245616,0.09924960167153375,0.3697032258688812,0.5136276482134184,0.3275268252512778,0.33846568585821024,0.241553138996813,0.2969277620173633,0.4229563696997205,0.32497573914302674,0.14740219993863146,0.25082490074370123,0.9549537858479323,0.24673468354430375,0.11162784147553302,0.3134974356601599,0.35687482918420177,0.26066670210663156,0.19423369024429896,0.38781135291518154,0.915735240334325,0.5569225,0.08920950671085173,0.6143304243780878,0.6256010130530262,0.44304698138065524,0.38670562880486237,0.7388788825770387,0.14160060830414278,0.33647500664823865,0.40091503158357067,0.04195238669411472,1.5371370768608048,0.361968068301727,1.8776541944723784
