,importance
gap_hours,0.14813834
ph0,0.12909393
photo_temp_interaction,0.11768946
ET0_per_hour,0.08277505
hist_hrs_since_fert,0.08155398
temp_x_canopy,0.08049232
hist_acid_decay,0.063810706
transpiration_pull,0.058103044
hist_irr_mid,0.051462907
hist_salt_buildup,0.047535304
hist_irr_recent,0.039131705
ec0,0.03658856
hist_irr_prior,0.032683775
hist_hrs_since_irr,0.03094086
