kind,anchor_pos,target_pos,t0,t1,gap_h,ec0,ec1,ec_delta,ec_ratio,fert_salt_total_t0_t1,irr_total_t0_t1,salt_conc_t0_t1,salt_per_hour,irr_per_hour,ET0_sum_t0_t1,irr_to_et0,soil_temp_mean,temp_rh_balance,g_soil_minus_air,canopy,days_after_planting_t1,last_salt_event_mass,last_core_salt_event_mass,last_salt_event_irr,last_salt_event_conc_mass,event_to_target_h,event_to_t0_h,hrs_since_last_salt_event,irr_after_last_salt,no_flush_after_salt,post_salt_flush_ratio,salt_mass_last_2h,salt_conc_last_2h,salt_mass_per_ec0,last_salt_mass_per_ec0,last_salt_release_fast,last_salt_release_med,short_salt_shock_pressure,mass_shortgap_no_flush,event_conc_x_logmass,event_conc_x_logmass_fast,event_mass_x_conc_fast,concentrated_large_event_pressure,concentrated_large_event_per_ec0,short_high_mass_no_flush_flag,event_high_mass_conc_short_flag,low_ec_high_mass_flag,ec0_x_p48_salt,n24_salt_minus_p24_salt,prev_ec_slope,salt_event_pos,timing_balance,sep21_similarity_dist
skip26,82,87,2025-09-15 12:00:00,2025-09-16 08:50:00,20.833333333333332,0.321,0.183,-0.138,0.628032345013477,325.54999999999995,633.3333334,0.5132159747227307,15.626399999999999,30.400000003200002,1.8133854979999997,331.00142865199035,27.026611569519996,36.66762271607913,0.6970915695199977,1.0,110.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,0.3333333333333333,20.5,0.3333333333333333,0.0,1.0,0.0,325.54999999999995,3.223267326732673,773.2779097387172,773.2779097387172,260.68006151956683,299.52045918257613,11.009821803143986,0.0001732492716157602,18.658150698072355,14.940279133204887,840.2415250266828,7.987576664519461,18.97286618650703,0.0,0.0,0.0,240.78209999999999,0.0,0.03208695652173913,0.984,0.0,358.7754561914881
skip26,89,91,2025-09-16 12:10:00,2025-09-17 08:50:00,20.666666666666668,0.302,0.215,-0.087,0.7528409090909092,325.54999999999995,633.3333334,0.5132159747227307,15.752419354838706,30.645161293548387,2.1040752140000003,287.34651584353776,27.189915729919353,37.76273949460529,0.6244318589516062,1.0,111.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,0.3333333333333333,20.333333333333332,0.3333333333333333,0.0,1.0,0.0,325.54999999999995,3.223267326732673,809.825870646766,809.825870646766,260.68006151956683,299.52045918257613,11.53018651523288,0.00018830533489577286,18.658150698072355,14.940279133204887,840.2415250266828,7.987576664519461,19.869593692834478,0.0,0.0,0.0,226.53019999999998,0.0,-0.05169230769230769,0.9838709677419355,0.0,358.77784600946643
skip26,87,91,2025-09-16 08:50:00,2025-09-17 08:50:00,24.0,0.183,0.215,0.032,1.1373390557939915,325.54999999999995,633.3333334,0.5132159747227307,13.564583333333331,26.388888891666667,3.748306752,164.57454517388743,27.705305184305555,39.64069283571424,0.42808296208333374,1.0,111.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,0.3333333333333333,23.666666666666668,0.3333333333333333,0.0,1.0,0.0,325.54999999999995,3.223267326732673,1150.353356890459,1150.353356890459,260.68006151956683,299.52045918257613,16.378568830825504,3.556628364596809e-05,18.658150698072355,14.940279133204887,840.2415250266828,7.987576664519461,28.224652524803744,0.0,0.0,0.0,137.26829999999998,-99.0,-0.08076923076923077,0.9861111111111112,0.0,358.80462697117474
skip26,37,39,2025-08-19 17:30:00,2025-08-20 12:20:00,18.833333333333332,1.354,0.8451,-0.5089000000000001,0.6375356125356125,325.54999999999995,1300.0,0.2502305918524212,17.2858407079646,69.02654867256638,3.9821344190000003,318.46085076210227,28.14965257955752,40.71110650977772,-0.11175113582106509,0.7146173855309734,83.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,0.3333333333333333,18.5,0.3333333333333333,0.0,1.0,0.0,325.54999999999995,3.223267326732673,223.89958734525442,223.89958734525442,260.68006151956683,299.52045918257613,2.505532857671435,0.00047094034682688637,18.658150698072355,14.940279133204887,840.2415250266828,7.987576664519461,5.493519026492063,0.0,0.0,0.0,881.5894,0.0,-0.07959999999999998,0.9823008849557522,0.0,359.1046925085306
skip26,36,39,2025-08-19 12:30:00,2025-08-20 12:20:00,23.833333333333332,1.752,0.8451,-0.9069,0.4967258601553829,325.54999999999995,2500.0,0.13016793282686923,13.659440559440558,104.8951048951049,5.342017006,459.3884946047889,29.632204045104892,42.3677408119406,0.5945392665524366,0.7125552445804197,83.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,0.3333333333333333,23.5,0.3333333333333333,0.0,1.0,0.0,325.54999999999995,3.223267326732673,175.78293736501075,175.78293736501075,260.68006151956683,299.52045918257613,1.9632160090796007,3.865713772122339e-05,18.658150698072355,14.940279133204887,840.2415250266828,7.987576664519461,4.312946363131458,0.0,0.0,0.0,1140.7271999999998,0.0,-0.05395419847328245,0.986013986013986,0.0,359.49449939995833
skip26,55,56,2025-09-02 15:00:00,2025-09-03 09:00:00,18.0,0.299,0.301,0.0020000000000000018,1.005730659025788,325.54999999999995,1433.3333334,0.22696955611308528,18.08611111111111,79.62962963333332,2.127125617,643.5799231346185,27.573803506481482,37.7299767379404,0.013892389213967746,0.8979137570000004,97.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,0.5,17.5,0.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,815.9147869674184,815.9147869674184,233.26676815729707,287.296866636415,9.59933234973809,0.0007143679033916577,18.658150698072355,13.369149172573046,751.881152213941,7.147597645480997,17.91377856010275,0.0,0.0,0.0,194.67889999999997,0.0,0.02015384615384615,0.9722222222222222,0.0,383.97737743045764
skip26,54,56,2025-09-02 08:30:00,2025-09-03 09:00:00,24.5,0.168,0.301,0.13299999999999998,1.6100917431192658,651.0999999999999,2866.6666668,0.22704870392992915,26.575510204081628,117.00680272653061,5.48212719,513.5437744835764,29.06040295680272,42.93983628287943,-0.0024641540182285342,0.8963428271836735,97.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,0.5,24.0,0.5,0.0,1.0,0.0,325.54999999999995,3.223267326732673,2429.477611940298,1214.738805970149,233.26676815729707,287.296866636415,14.273308944577,3.100850779248071e-05,18.658150698072355,13.369149172573046,751.881152213941,7.147597645480997,26.670140468212672,0.0,0.0,0.0,109.3848,0.0,-0.006899999999999999,0.9795918367346939,0.0,384.0054826537105
skip26,5,6,2025-07-23 11:30:00,2025-07-23 17:30:00,6.0,0.325,0.3605,0.035499999999999976,1.0946666666666667,424.54999999999995,366.6666666,1.1547144154405646,70.75833333333333,61.111111099999995,2.901322794,122.16835434462767,36.06231279694444,50.47080247224699,1.0822139990682176,0.21603831200000004,55.0,325.54999999999995,325.54999999999995,0.0,325.54999999999995,6.0,0.0,6.0,366.6666666,0.2903225806826223,1.1228499972439137,0.0,0.0,998.9411764705881,765.9999999999998,1.7310937473861638,21.089039122943486,0.029841024719131796,0.08749746752807334,1884.473220505308,10.020579969692541,563.5575694615655,9.974409274086522,23.469198291968283,0.0,0.0,0.0,105.80375,424.54999999999995,-0.0027594339622641507,0.0,-0.75,436.8902356748396
skip26,59,60,2025-09-07 15:30:00,2025-09-08 09:30:00,18.0,0.1548,0.326,0.17120000000000002,1.8359375000000002,325.54999999999995,1433.3333334,0.22696955611308528,18.08611111111111,79.62962963333332,2.0206929519999997,675.8797081153313,26.69410271398148,37.28425477776069,0.35202702842004124,0.9538152395555557,102.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.0,17.0,1.0,0.0,1.0,0.0,325.54999999999995,3.223267326732673,1277.6687598116166,1277.6687598116166,167.1429431010603,253.53859492889583,11.259863745601741,0.0007143679033916577,18.658150698072355,9.579413977880254,538.7463873915858,5.121477508370629,20.099990221234805,0.0,0.0,0.0,50.39513999999999,0.0,-0.02688,0.9444444444444444,0.0,452.3682993790036
skip26,58,60,2025-09-07 08:50:00,2025-09-08 09:30:00,24.666666666666668,0.334,0.326,-0.008000000000000007,0.9791666666666666,325.54999999999995,2766.6666668,0.11762615921389251,13.19797297297297,112.16216216756756,5.059445279,536.233357888473,28.413557132702703,41.70717205852727,0.6366568554261557,0.9523622912972972,102.0,325.54999999999995,325.54999999999995,100.0,3.223267326732673,1.0,23.666666666666668,1.0,0.0,1.0,0.0,325.54999999999995,3.223267326732673,750.1152073732717,750.1152073732717,167.1429431010603,253.53859492889583,6.603167527338532,2.5484355833084625e-05,18.658150698072355,9.579413977880254,538.7463873915858,5.121477508370629,11.800639420208821,0.0,0.0,0.0,108.73369999999998,0.0,0.0002905027932960896,0.9594594594594594,0.0,452.3907134222859
