experiment,objective,params,n_eval,mae,mae_nonzero,rmse,naive_mae,r2,aug22_mae,aug22_rmse,aug22_n,aug_all_mae,aug_all_n,sep21_0720_true,sep21_0720_pred,sep21_0720_err,retrains
pseudohuber|base,reg:pseudohubererror,base,78,0.1959918649872472,0.1985045812050324,0.4781132140909832,0.2467346835443037,0.8363264535174365,0.3922860051697917,0.5968138305759494,11,0.258336293205464,21,4.23,0.68067835215627,3.5493216478437306,79
custom_directional_asym3|base,custom_directional_asym3,base,78,0.20075716096296367,0.2033309707188991,0.4885558700017292,0.24673468354430375,0.8290986590152338,0.49208411194079266,0.6799365420020331,11,0.31533478440463575,21,4.23,0.6930415095688071,3.5369584904311933,79
custom_directional_asym3|cfg19_balanced,custom_directional_asym3,cfg19_balanced,78,0.20075716096296367,0.2033309707188991,0.4885558700017292,0.24673468354430375,0.8290986590152338,0.49208411194079266,0.6799365420020331,11,0.31533478440463575,21,4.23,0.6930415095688071,3.5369584904311933,79
pseudohuber_slope0.5|cfg39_aug_focus,reg:pseudohubererror_huber0.5,cfg39_aug_focus,78,0.2051922149226963,0.2078228843447822,0.4909079860725599,0.2467346835443037,0.8274491140343163,0.4485773132782593,0.6050064736034271,11,0.2820088541826426,21,4.23,0.6141206719148791,3.615879328085122,79
custom_asym_under2|cfg19_balanced,custom_asym_under2,cfg19_balanced,78,0.20537487269869734,0.20800788388714217,0.49219435791726074,0.24673468354430375,0.8265436269571746,0.45563589305380225,0.6520196876239319,11,0.2966697037146943,21,4.23,0.6603921639035173,3.569607836096483,79
pseudohuber_slope0.5|cfg19_balanced,reg:pseudohubererror_huber0.5,cfg19_balanced,78,0.2064182977258322,0.2090646861582148,0.49558137432939,0.2467346835443037,0.8241481463889279,0.4612165833798118,0.6739977139765412,11,0.2897913513292653,21,4.23,0.6672085903199065,3.562791409680094,79
custom_mag_directional_asym3|cfg39_aug_focus,custom_mag_directional_asym3,cfg39_aug_focus,78,0.20821717626761357,0.21088662724540347,0.48766256126564084,0.24673468354430375,0.8297230628810601,0.47088947406409626,0.5965685649048179,11,0.29996294843666993,21,4.23,0.5978335201233829,3.6321664798766173,79
pseudohuber_slope0.25|cfg19_balanced,reg:pseudohubererror_huber0.25,cfg19_balanced,78,0.2097510904713309,0.212440207015835,0.4954054298189556,0.2467346835443037,0.8242729883527524,0.5134316842000468,0.6698637845636042,11,0.3235811171004109,21,4.23,0.6533335859084359,3.5766664140915645,79
custom_asym_under3|cfg19_balanced,custom_asym_under3,cfg19_balanced,78,0.21079469801305772,0.21349719414143017,0.49990122436426,0.24673468354430375,0.8210690779490655,0.45860316778430615,0.6328923637413609,11,0.30117475058548276,21,4.23,0.6684546495598965,3.561545350440104,79
custom_asym_under3|base,custom_asym_under3,base,78,0.21079469801305772,0.21349719414143017,0.49990122436426,0.24673468354430375,0.8210690779490655,0.45860316778430615,0.6328923637413609,11,0.30117475058548276,21,4.23,0.6684546495598965,3.561545350440104,79
custom_mag_directional_asym3|cfg19_balanced,custom_mag_directional_asym3,cfg19_balanced,78,0.21156834009725,0.21428075471388142,0.4976823708645268,0.24673468354430375,0.822653952627029,0.5085759646300037,0.6601540855444014,11,0.32391575810584605,21,4.23,0.5874414683624702,3.64255853163753,79
custom_mag_directional_asym3|base,custom_mag_directional_asym3,base,78,0.21156834009725,0.21428075471388142,0.4976823708645268,0.24673468354430375,0.822653952627029,0.5085759646300037,0.6601540855444014,11,0.32391575810584605,21,4.23,0.5874414683624702,3.64255853163753,79
pseudohuber_slope0.25|cfg39_aug_focus,reg:pseudohubererror_huber0.25,cfg39_aug_focus,78,0.2117164475650723,0.2144307609953937,0.5043719264018282,0.2467346835443037,0.8178543474013515,0.4961845403260611,0.6620557164418612,11,0.3107435067339505,21,4.23,0.5380928166906773,3.691907183309323,79
custom_directional_asym3|cfg39_aug_focus,custom_directional_asym3,cfg39_aug_focus,78,0.21311800657385832,0.2158502887094206,0.4943434133561534,0.24673468354430375,0.8250256040131352,0.5006737773484432,0.6335913323445365,11,0.3155480443575812,21,4.23,0.6268251643797956,3.6031748356202047,79
custom_asym_over3|cfg19_balanced,custom_asym_over3,cfg19_balanced,78,0.2138235588670962,0.21656488654487946,0.5010107280301772,0.24673468354430375,0.8202739415842278,0.4769577736235817,0.6723498865061229,11,0.30840545019468246,21,4.23,0.6207016866589132,3.609298313341087,79
custom_directional_asym5|cfg19_balanced,custom_directional_asym5,cfg19_balanced,78,0.21390339299654,0.21664574418880334,0.504168461584131,0.24673468354430375,0.818001273726821,0.5111891550622036,0.6908664013749924,11,0.3235010328663275,21,4.23,0.6376912932399011,3.5923087067600994,79
custom_asym_under5|cfg19_balanced,custom_asym_under5,cfg19_balanced,78,0.21649728792309136,0.21927289417851561,0.5207771693782164,0.24673468354430375,0.8058126780167947,0.42532689317616873,0.629570094485886,11,0.28396794309532664,21,4.23,0.6544372916987548,3.575562708301246,79
absoluteerror|cfg19_balanced,reg:absoluteerror,cfg19_balanced,78,0.2266555534128872,0.2295613938412576,0.5201756399228886,0.2467346835443037,0.8062610153859975,0.50339095757366,0.646101147217701,11,0.3156175073563967,21,4.23,0.5822083370776905,3.6477916629223097,79
absoluteerror|cfg39_aug_focus,reg:absoluteerror,cfg39_aug_focus,78,0.229652630103343,0.2325968945918475,0.5260519661445346,0.2467346835443037,0.8018590251820188,0.4829775844510445,0.6937680012283189,11,0.3047859611723139,21,4.23,0.621894428431893,3.608105571568108,79
absoluteerror|base,reg:absoluteerror,base,78,0.2309650885141164,0.2339261793925025,0.52052440219556,0.2467346835443037,0.8060011358574627,0.5056650453372737,0.6484971764885381,11,0.3163523548088019,21,4.23,0.6398909133542793,3.5901090866457213,79
