name,blend,active,ph_r2,ec_r2,ph_mae,ec_mae,sep2_m_pred,sep2_m_err,sep2_m_type,sep2_a_pred,sep2_a_err,sep2_a_type
dynamic_only,0.5,8,0.7537289766899895,0.822425346201993,0.39729061967910745,0.1956124692031305,8.964956474129924,0.9649564741299237,huber,9.933710313852409,0.4062896861475913,huber
dynamic_only,0.8,8,0.5511950419955647,0.8180795749760121,0.4603555991504042,0.2035902563702705,8.787267390925992,0.787267390925992,huber,10.1928930155687,0.1471069844313,huber
dynamic_only,1.0,8,0.3758877815378526,0.8146204747494455,0.5033000234779199,0.20915134715966405,8.668808002123372,0.668808002123372,huber,10.365681483379563,0.025681483379562664,huber
