,importance
hist_acid_decay,0.1356179
log_ec_drive,0.101489864
ph0,0.09461102
hist_irr_prior,0.08773945
hist_irr_mid,0.08758306
ec0,0.077856034
temp_trend,0.075039916
transpiration_pull,0.073589824
hist_salt_buildup,0.056870926
hist_irr_recent,0.045697536
hist_hrs_since_irr,0.044403657
soil_temp_mean,0.030320942
hist_hrs_since_fert,0.028600005
evapo_concentration,0.027307628
ET0_sum_t0_t1,0.017793711
gap_hours,0.0154785095
