timestamp,gap_hours,ph_true,ph_pred,ph_naive,ec_true,ec_pred,ec_naive,specialist_active,specialist_type,n_train
2025-09-01 08:30:00,0.0,9.76,9.76,9.76,0.292,0.292,0.292,False,base,67
2025-09-01 12:30:00,4.0,10.38,10.9028142786026,9.76,0.306,0.2934043194288163,0.292,False,base,67
2025-09-02 08:30:00,20.0,8.0,9.099055771827699,10.38,0.168,0.32876826651345287,0.306,False,base,68
2025-09-02 15:00:00,6.5,10.34,9.63533639907837,8.0,0.299,0.2117659135022499,0.168,False,base,70
2025-09-03 09:00:00,18.0,8.87,8.565543141365051,10.34,0.301,0.2263064546351859,0.299,False,base,71
2025-09-03 15:20:00,6.333333333333333,10.32,10.049898142814635,8.87,0.308,0.3426032159229118,0.301,False,base,73
2025-09-07 08:50:00,89.5,8.25,8.21915680885315,10.32,0.334,0.20993547785970285,0.308,False,base,75
2025-09-07 15:30:00,6.666666666666667,10.01,9.97762942314148,8.25,0.1548,0.4268415515472288,0.334,False,base,76
2025-09-08 09:30:00,18.0,8.8,8.528766403198242,10.01,0.326,0.18368107684301946,0.1548,False,base,77
2025-09-08 13:50:00,4.333333333333333,9.76,9.058594185113908,8.8,0.156,0.22134831231452412,0.326,False,base,79
2025-09-09 08:30:00,18.666666666666668,7.9,7.796105155944824,9.76,0.348,0.16955296736588843,0.156,False,base,80
2025-09-09 14:10:00,5.666666666666667,9.9,9.586240553855896,7.9,0.3,0.27041185324322,0.348,False,base,82
2025-09-09 15:40:00,1.5,9.88,10.171145671606064,9.9,0.347,0.2965089846656295,0.3,False,base,83
2025-09-09 18:40:00,3.0,9.33,9.069223468303681,9.88,0.161,0.24916729012515287,0.347,False,base,85
2025-09-10 07:50:00,13.166666666666666,7.87,7.644152240753174,9.33,0.342,0.2352576485703138,0.161,False,base,88
2025-09-10 11:30:00,3.6666666666666665,9.5,9.205729479789735,7.87,0.292,0.2471324939000465,0.342,False,base,92
2025-09-10 13:50:00,2.3333333333333335,10.16,9.943384200334549,9.5,0.303,0.37851147652359535,0.292,False,base,95
2025-09-10 15:50:00,2.0,10.22,10.467574540376663,10.16,0.306,0.2502495155394565,0.303,False,base,99
2025-09-11 07:50:00,16.0,7.81,8.242895455360413,10.22,0.336,0.3003308714616887,0.306,False,base,104
2025-09-11 11:20:00,3.5,9.24,9.319516477584838,7.81,0.17,0.3294342851383836,0.336,False,base,108
2025-09-11 13:30:00,2.1666666666666665,9.39,9.750349035263062,9.24,0.348,0.2276402529714571,0.17,False,base,112
2025-09-11 14:10:00,0.6666666666666666,10.06,10.147483184337617,9.39,0.325,0.27422832918586415,0.348,False,base,116
2025-09-11 17:20:00,3.1666666666666665,9.56,9.273800549507142,10.06,0.288,0.2853999409034856,0.325,False,base,120
2025-09-11 18:10:00,0.8333333333333334,9.05,9.231836137771607,9.56,0.349,0.3516672256863892,0.288,False,base,124
2025-09-14 08:30:00,62.333333333333336,8.48,8.264564681053162,9.05,0.177,0.26568317844800693,0.349,False,base,128
2025-09-14 11:30:00,3.0,9.26,9.098884444236756,8.48,0.286,0.23082001318484485,0.177,False,base,129
2025-09-14 12:20:00,0.8333333333333334,9.65,9.550383160114288,9.26,0.316,0.279784840842914,0.286,False,base,130
2025-09-14 15:10:00,2.8333333333333335,9.95,9.968256735801697,9.65,0.156,0.2669379941455261,0.316,False,base,131
2025-09-14 18:00:00,2.8333333333333335,9.36,9.279374134540557,9.95,0.307,0.2415158076258313,0.156,False,base,133
2025-09-15 08:10:00,14.166666666666666,7.92,7.858879671096801,9.36,0.198,0.2638979963886448,0.307,False,base,136
2025-09-15 12:00:00,3.8333333333333335,9.45,9.045299215316772,7.92,0.321,0.2785699706501975,0.198,False,base,140
2025-09-15 14:10:00,2.1666666666666665,10.13,9.875447940826415,9.45,0.332,0.25024509705845066,0.321,False,base,145
2025-09-15 15:30:00,1.3333333333333333,10.2,10.33780672132969,10.13,0.334,0.31706908077296225,0.332,False,base,150
2025-09-15 17:40:00,2.1666666666666665,9.09,9.39199252128601,10.2,0.383,0.288050824046639,0.334,False,base,154
2025-09-16 06:40:00,13.0,7.66,8.107978131771088,9.09,0.358,0.3686448002361263,0.383,False,base,158
2025-09-16 08:50:00,2.1666666666666665,8.14,8.200986239910126,7.66,0.183,0.42189936862155997,0.358,False,base,162
2025-09-16 10:00:00,1.1666666666666667,7.94,8.568647130727769,8.14,0.414,0.2798747369660008,0.183,False,base,167
2025-09-16 12:10:00,2.1666666666666665,9.5,8.474873425960542,7.94,0.302,0.3747935507137438,0.414,False,base,172
2025-09-16 13:50:00,1.6666666666666667,9.88,9.689212948083878,9.5,0.309,0.40663678581861346,0.302,False,base,177
2025-09-17 08:50:00,19.0,8.3,8.442854886054993,9.88,0.215,0.2336761281108558,0.309,False,base,182
2025-09-17 11:50:00,3.0,8.88,9.158830213546754,8.3,0.128,0.3542155509146181,0.215,False,base,186
2025-09-17 13:30:00,1.6666666666666667,9.78,9.149005239009858,8.88,0.333,0.2435257246733909,0.128,False,base,190
2025-09-17 15:20:00,1.8333333333333333,9.85,9.83252269282937,9.78,0.221,0.26787637350765997,0.333,False,base,193
2025-09-18 07:10:00,15.833333333333334,7.76,8.05738685131073,9.85,0.47,0.33328168805521197,0.221,False,base,196
2025-09-18 09:40:00,2.5,6.97,6.788480701131034,7.76,0.795,0.307956098714122,0.47,True,huber,199
2025-09-18 10:30:00,0.8333333333333334,6.71,7.590423257350921,6.97,0.968,0.6101122525781507,0.795,False,base,203
2025-09-18 12:00:00,1.5,7.27,6.9794699466228485,6.71,0.98,0.6251062301795692,0.968,False,base,208
2025-09-18 13:10:00,1.1666666666666667,7.08,7.195052709877491,7.27,0.662,1.0343578767254185,0.98,False,base,213
2025-09-18 14:10:00,1.0,6.65,7.346131818294525,7.08,0.709,0.6910165228175923,0.662,False,base,218
2025-09-18 15:10:00,1.0,6.8,6.339832121133805,6.65,0.68,0.620802617895141,0.709,False,base,223
2025-09-21 06:30:00,63.333333333333336,6.19,6.090928065776825,6.8,0.501,0.715685185055621,0.68,False,base,228
2025-09-21 07:20:00,0.8333333333333334,4.75,4.835460965962753,6.19,4.23,2.771644538143325,0.501,True,huber,229
2025-09-21 08:40:00,1.3333333333333333,4.75,4.406265884637833,4.75,4.97,4.876063210672022,4.23,False,base,230
2025-09-21 10:30:00,1.8333333333333333,5.17,5.2173197865486145,4.75,4.52,4.389703978751525,4.97,False,base,231
2025-09-21 11:40:00,1.1666666666666667,5.25,5.6167352628707885,5.17,4.4,4.849210435079268,4.52,False,base,234
2025-09-21 13:40:00,2.0,5.33,5.57112330198288,5.25,4.53,5.091124283861646,4.4,False,base,237
2025-09-21 15:30:00,1.8333333333333333,5.4,5.6838558781147,5.33,3.87,3.7805329991294623,4.53,False,base,241
