run,train_start,train_end,test_start,test_end,train_rows,test_rows,mae_internal_air_temp_c,rmse_internal_air_temp_c,r2_internal_air_temp_c,mae_internal_radiation,rmse_internal_radiation,r2_internal_radiation,mae_ET0,rmse_ET0,r2_ET0,mae_internal_rh_pct,rmse_internal_rh_pct,r2_internal_rh_pct
10,2025-05-29 01:00:00,2025-06-18 01:00:00,2025-06-18 01:10:00,2025-06-19 01:00:00,2880,144,0.351050840364126,0.45231528870714355,0.9888415728479183,17.379457117856795,29.224047073122414,0.9870489777079592,0.013142470808582087,0.02011525134841807,0.9914521238420435,1.6433052260955976,2.3227172705155787,0.9455016009700189
11,2025-05-29 01:00:00,2025-06-19 01:00:00,2025-06-19 01:10:00,2025-06-20 01:00:00,3024,144,0.32875277275525483,0.4487398233442856,0.9903792910727465,18.32284706088487,31.19274676467022,0.985953580178425,0.011624911190106408,0.018141371474519153,0.99257201706897,2.4370377315860563,3.2600208185353563,0.8372085375715549
12,2025-05-29 01:00:00,2025-06-20 01:00:00,2025-06-20 01:10:00,2025-06-21 01:00:00,3168,144,0.3299195532818115,0.4005814753317523,0.9906509778001955,12.324880714951428,21.180965831593298,0.9921152024968249,0.00999024896784167,0.01618542539145191,0.9940090632664312,2.0504495928232505,3.1349749501633566,0.8945557275034092
13,2025-05-29 01:00:00,2025-06-21 01:00:00,2025-06-21 01:10:00,2025-06-22 01:00:00,3312,144,0.31676824857647956,0.41988164361018737,0.9897253021905353,12.336624222617253,21.988541191522106,0.9923195173918785,0.010552292304181789,0.020523413689762862,0.990067970899021,2.076045480030486,3.196192252720569,0.8894378349737796
14,2025-05-29 01:00:00,2025-06-22 01:00:00,2025-06-22 01:10:00,2025-06-23 01:00:00,3456,144,0.3715071627556925,0.5011755289568782,0.9847216602184553,16.446974352373267,28.312597401597568,0.9859563258981735,0.010549797889236327,0.018211501713882035,0.9922595688037034,1.7381773293951295,2.4522457279238727,0.9288458957455198
15,2025-05-29 01:00:00,2025-06-23 01:00:00,2025-06-23 01:10:00,2025-06-24 01:00:00,3600,144,0.44299776161739746,0.607755628892331,0.9643037356937445,19.62711983318078,32.37178258479138,0.9823020752848203,0.014331579713906757,0.022873090363135153,0.9879293541494945,1.9588634331884454,2.4181390404131857,0.9567781753439542
16,2025-05-29 01:00:00,2025-06-24 01:00:00,2025-06-24 01:10:00,2025-06-25 01:00:00,3744,144,0.340301234647617,0.4399298356160081,0.9849280128830752,24.333669460637566,44.07383923608941,0.9555271640023985,0.020280572550225227,0.035361635982182726,0.9648245104120485,1.443111748576115,1.876229350948173,0.9690300330707367
17,2025-05-29 01:00:00,2025-06-25 01:00:00,2025-06-25 01:10:00,2025-06-26 01:00:00,3888,144,0.24036394637213399,0.3099933005006916,0.9939157965962119,14.247428811534267,25.442649873986895,0.9895068759425699,0.01157716429052115,0.020370052344693513,0.9901257911180458,1.0951263743402977,1.409880928388937,0.981549022567974
18,2025-05-29 01:00:00,2025-06-26 01:00:00,2025-06-26 01:10:00,2025-06-27 01:00:00,4032,144,0.2802831410873743,0.37895105832106696,0.9929736851308134,11.752206967548336,20.548165952429038,0.9932963471648923,0.011923470490280023,0.019390085516260064,0.9911186498468033,1.8511405788020805,2.406765325262131,0.9368025328915741
19,2025-05-29 01:00:00,2025-06-27 01:00:00,2025-06-27 01:10:00,2025-06-28 01:00:00,4176,144,0.4682987676545242,0.6084803190362922,0.9821633123751469,43.34584258259005,85.0420351912139,0.9191422851040484,0.025377094713100425,0.039518328784049934,0.9704111683868123,2.923118073047259,3.785321128322343,0.8707888300242697
20,2025-05-29 01:00:00,2025-06-28 01:00:00,2025-06-28 01:10:00,2025-06-29 01:00:00,4320,144,0.43547492100573426,0.5350784777152189,0.9881768283632448,12.953484137248584,22.121589264001848,0.9946692380617618,0.013778917799433963,0.02305001597976936,0.9907108249974472,3.420248164613274,5.060514317032392,0.8787570646016124
21,2025-05-29 01:00:00,2025-06-29 01:00:00,2025-06-29 01:10:00,2025-06-30 01:00:00,4464,144,0.34598210396865603,0.47469678090362943,0.9897249923739811,14.321704832152294,23.88292992511696,0.9932037725989988,0.011386778954800487,0.019777223703694495,0.9924926524354439,2.3649376887303193,3.3742057301945114,0.9236017577838694
22,2025-05-29 01:00:00,2025-06-30 01:00:00,2025-06-30 01:10:00,2025-07-01 01:10:00,4608,144,0.24368739591489,0.30662846020782,0.9935344323451041,16.411046940400098,27.323863095241904,0.9886742757686845,0.012769972721377667,0.022898901511378068,0.9889696631924245,1.3175356506796887,1.8411059144732456,0.973277371856059
23,2025-05-29 01:00:00,2025-07-01 01:10:00,2025-07-01 01:20:00,2025-07-02 01:10:00,4752,144,0.781281731116714,0.9888745891672143,0.9525195500765572,29.00266096056867,50.04163220806754,0.9584934880579797,0.018927182528500466,0.029895683518300575,0.980287301445472,4.283020436388766,5.281781211279405,0.831034670351223
24,2025-05-29 01:00:00,2025-07-02 01:10:00,2025-07-02 01:20:00,2025-07-03 01:10:00,4896,144,0.38523562210457385,0.48850282122620525,0.987517816722673,15.158483598596352,24.832274530214406,0.9935432007564903,0.00995271463911723,0.015452055070104652,0.9957487351389365,1.9569829677823602,2.528585940754043,0.9282762682720687
25,2025-05-29 01:00:00,2025-07-03 01:10:00,2025-07-03 01:20:00,2025-07-04 01:10:00,5040,144,0.19405450164602944,0.2558076880727959,0.996169687958983,10.358080835686696,18.368653892034818,0.9950861888832753,0.009301965946463542,0.014914914097876542,0.9951595833283005,1.3042209532727496,1.8210147051496715,0.9658245079093292
26,2025-05-29 01:00:00,2025-07-04 01:10:00,2025-07-04 01:20:00,2025-07-05 01:10:00,5184,144,0.28701673542356976,0.36609522792661,0.9923214200639049,15.788383555968531,28.205941326578582,0.9884270989070283,0.010950785215810672,0.01829606735472606,0.992863784427368,1.315070988153237,1.6877755453388814,0.9709674571456138
27,2025-05-29 01:00:00,2025-07-05 01:10:00,2025-07-05 01:20:00,2025-07-06 01:10:00,5328,144,0.3451846841597351,0.4266136695875816,0.9891274632902353,22.817261698979088,40.48277376316681,0.9734645229399459,0.01479184702630378,0.026757665101240367,0.9864597535351255,1.4616840973157077,1.8734308159449244,0.9615218185191404
28,2025-05-29 01:00:00,2025-07-06 01:10:00,2025-07-06 01:20:00,2025-07-07 01:10:00,5472,144,0.25441822793066204,0.3833518329474277,0.9911232163595682,14.767265214719252,25.37065222674316,0.9879902881605279,0.00864995252510719,0.015324897971374736,0.9951616794808247,1.162852132212046,1.5446856358782963,0.9770849881307488
29,2025-05-29 01:00:00,2025-07-07 01:10:00,2025-07-07 01:20:00,2025-07-08 01:10:00,5616,144,0.24217515627615147,0.3065663691328168,0.9932944696976878,18.831501978679924,33.314866278848406,0.9790319410750137,0.006898050273467297,0.011745154987449156,0.996906994699352,1.6322722142434172,2.035365036146749,0.9606040368479511
30,2025-05-29 01:00:00,2025-07-08 01:10:00,2025-07-08 01:20:00,2025-07-09 01:10:00,5760,144,0.19116844044175052,0.26391738698405554,0.9950916768799271,12.206688040795395,20.76106225966763,0.9935855499879924,0.00900232657476154,0.014675996420041349,0.9952126008284333,1.0583061309611939,1.3273105337100375,0.9781148644290412
31,2025-05-29 01:00:00,2025-07-09 01:10:00,2025-07-09 01:20:00,2025-07-10 01:10:00,5904,144,0.1660828813916276,0.21088026854585243,0.9974624421938172,10.36568737318688,19.122413356863028,0.9929496810887422,0.007661463032576726,0.012493053562423691,0.9965852351556228,1.4310128238387112,1.8234414368650316,0.9751869334016414
32,2025-05-29 01:00:00,2025-07-10 01:10:00,2025-07-10 01:20:00,2025-07-11 01:10:00,6048,144,0.23220376105364704,0.3569103583483823,0.9926033168762051,17.661085641057753,30.63907225494306,0.984181589354354,0.014046667901716596,0.02774336953339312,0.9820300078181089,1.1541162424324531,1.6780508844558737,0.9754001719509527
33,2025-05-29 01:00:00,2025-07-11 01:10:00,2025-07-11 01:20:00,2025-07-12 01:10:00,6192,144,0.2864023101287322,0.3556853577334386,0.9912021478210743,13.179891843257478,23.049489326688885,0.9939126919658285,0.00990135477960349,0.015986025736508352,0.9952318914030203,1.59162411271619,2.049177824224269,0.968194354735035
34,2025-05-29 01:00:00,2025-07-12 01:10:00,2025-07-12 01:20:00,2025-07-13 01:10:00,6336,144,0.34204507235915727,0.42736567796536823,0.9884264477450005,13.625650986999041,21.71581712547034,0.9946947764939492,0.011696021772419329,0.017296977397900835,0.9943516762967101,1.9152950475603712,2.5599484637807257,0.9574052075317505
35,2025-05-29 01:00:00,2025-07-13 01:10:00,2025-07-13 01:20:00,2025-07-14 01:10:00,6480,144,0.1789109857536673,0.2863102431303583,0.9944158758013334,10.916456174517831,19.90343924099427,0.9947288857107568,0.007865232036104595,0.013650608261193619,0.9961832781169975,1.5301136315646442,1.8956225494228132,0.9504439966557415
36,2025-05-29 01:00:00,2025-07-14 01:10:00,2025-07-14 01:20:00,2025-07-15 01:10:00,6624,144,0.2484822969753193,0.33794870263399973,0.9921972838330659,12.641899970487884,24.655236469201295,0.990905146005132,0.009148820382440241,0.016319284037569392,0.9941684848232221,0.9277116208328126,1.1885195100295118,0.9834706378529177
37,2025-05-29 01:00:00,2025-07-15 01:10:00,2025-07-15 01:20:00,2025-07-16 01:10:00,6768,144,0.19045535626126042,0.2366019323635578,0.9963899439158747,13.431196000658804,23.995596412429165,0.991092738521846,0.009543323175091673,0.016776456827427053,0.9936195009700868,1.2007668634958604,1.471735237588895,0.9786735590032721
38,2025-05-29 01:00:00,2025-07-16 01:10:00,2025-07-16 01:20:00,2025-07-17 01:20:00,6912,144,0.25354591536443977,0.3242513604432564,0.9950485543659325,19.116655963292672,41.444389644730826,0.9772127772138227,0.010578214253893818,0.018149416913756038,0.993822977299045,1.5692387188142547,2.2995299483069,0.9461291580860556
39,2025-05-29 01:00:00,2025-07-17 01:20:00,2025-07-17 01:30:00,2025-07-18 01:20:00,7056,144,0.7256622723660735,0.988828793998524,0.9601264174851599,27.450127971986902,41.15068502261828,0.9831292858710325,0.016604425881395518,0.03381887401127812,0.9795610173625386,2.0191346076508925,2.5401207223334223,0.9398422998687939
40,2025-05-29 01:00:00,2025-07-18 01:20:00,2025-07-18 01:30:00,2025-07-19 01:20:00,7200,144,0.3424655257368673,0.46270770824891466,0.9888426100132317,10.758178877762967,18.670981291749495,0.9963151876578891,0.010161266349022254,0.01887797869894994,0.9937027811788127,2.0253554921240777,2.8289289499183456,0.9228251770116191
41,2025-05-29 01:00:00,2025-07-19 01:20:00,2025-07-19 01:30:00,2025-07-20 01:20:00,7344,144,0.21784116385836022,0.31073045190135706,0.9919764851717487,11.637941449095559,21.48581000819617,0.9936656088238776,0.008032384538764049,0.014336113969616354,0.9955912380019778,1.3077076551529379,1.6985818256102385,0.9716586818761633
42,2025-05-29 01:00:00,2025-07-20 01:20:00,2025-07-20 01:30:00,2025-07-21 01:20:00,7488,144,0.20240098158533024,0.2919974548103791,0.9925940395904885,14.243578234512167,27.175496794701232,0.9906928740604665,0.012152656506532494,0.0211290539384422,0.9913725578225654,1.1187452820534078,1.5924567871733628,0.978246026224029
43,2025-05-29 01:00:00,2025-07-21 01:20:00,2025-07-21 01:30:00,2025-07-22 01:20:00,7632,144,0.20423218388737793,0.26260660879565745,0.9945016840799501,13.785179079818352,24.616037528537106,0.9922870727292553,0.008941546314599536,0.015868343790304322,0.9951392014597183,1.1632887190317305,1.467366469518265,0.9780185062134297
44,2025-05-29 01:00:00,2025-07-22 01:20:00,2025-07-22 01:30:00,2025-07-23 01:20:00,7776,144,0.2135584064174619,0.2787078241521778,0.9946889196353592,11.03194171026477,19.857812121665564,0.9957530192841839,0.008050585195954566,0.01433975893042969,0.9964096536949527,1.1802880752202447,1.4919845798579352,0.9781385715431925
45,2025-05-29 01:00:00,2025-07-23 01:20:00,2025-07-23 01:30:00,2025-07-24 01:20:00,7920,144,0.19849346007164692,0.28007996021102183,0.9952030190013428,13.458500870432587,24.20774977959018,0.993008560342402,0.009676320116454036,0.017215094629909392,0.9948861406679287,1.498991973708269,2.0076153600323137,0.9439628946150566
46,2025-05-29 01:00:00,2025-07-24 01:20:00,2025-07-24 01:30:00,2025-07-25 01:20:00,8064,144,0.267467929692379,0.3625151237033154,0.9927399864740551,18.269404285096723,34.71907127907167,0.9834669749317666,0.010458865121786669,0.01998751418953919,0.9922467537708526,1.2484308296941522,1.6456536224559348,0.9743101914943919
47,2025-05-29 01:00:00,2025-07-25 01:20:00,2025-07-25 01:30:00,2025-07-26 01:20:00,8208,144,0.36147157623514387,0.45579268156124997,0.9854060345868555,17.12616839237619,30.666660727290864,0.9856326286720334,0.017435115488003607,0.029825537779192935,0.9810262900851294,2.388124379224956,2.708673296550745,0.8655548197410937
48,2025-05-29 01:00:00,2025-07-26 01:20:00,2025-07-26 01:30:00,2025-07-27 01:20:00,8352,144,0.27463180594725106,0.38312776797509174,0.9888915540089831,14.039636589720807,25.48297105904424,0.9904997639328668,0.01198451412707149,0.020376092220691405,0.9914750662216807,0.936097870076929,1.2497295418026055,0.9826045315191856
49,2025-05-29 01:00:00,2025-07-27 01:20:00,2025-07-27 01:30:00,2025-07-28 01:20:00,8496,144,0.3391855140601052,0.4453080572745376,0.9898436936366274,14.461990596744888,24.222067939571065,0.9919757908641358,0.017602571942732043,0.030105107838775156,0.981448933645139,1.606858127655935,2.052046704541306,0.9717296853792307
50,2025-05-29 01:00:00,2025-07-28 01:20:00,2025-07-28 01:30:00,2025-07-29 01:20:00,8640,144,0.24532137698960899,0.3512694449719562,0.989208948135971,15.691084681853473,29.18657930954592,0.9895067425143433,0.010297906566750052,0.017285539130314102,0.9942701755214134,1.0810775387582972,1.39680298273726,0.985635104315376
51,2025-05-29 01:00:00,2025-07-29 01:20:00,2025-07-29 01:30:00,2025-07-30 01:20:00,8784,144,0.24157154566611608,0.3674223104184825,0.9855233900914374,33.55749880241767,62.335245105363434,0.9481856474540472,0.019694003558574542,0.036675656992060365,0.9713109268791414,1.47162311235403,1.8403262141683865,0.9715541106777573
52,2025-05-29 01:00:00,2025-07-30 01:20:00,2025-07-30 01:30:00,2025-07-31 01:20:00,8928,144,0.22218113501579773,0.33853461894258663,0.9869475926009195,10.387137200997357,19.73552680999711,0.9953362726943348,0.012440654443370065,0.024196396537617473,0.9893406777795472,1.8124970818409514,2.2864747021892105,0.9507488716401781
53,2025-05-29 01:00:00,2025-07-31 01:20:00,2025-07-31 01:30:00,2025-08-01 01:30:00,9072,144,0.24880138932839901,0.3459753772487027,0.9842003501260798,20.332722974244554,38.62494828061545,0.9804642522152577,0.014128805661572243,0.023468307369698085,0.9879815839160616,1.169392727491174,1.4458087424541566,0.975334470033185
54,2025-05-29 01:00:00,2025-08-01 01:30:00,2025-08-01 01:40:00,2025-08-02 02:40:00,9216,144,0.1739882248308421,0.23892151796291292,0.9947394383000395,18.627396134810326,35.81735392164004,0.9833170412358916,0.010104447850939849,0.018866776651905146,0.9930016534987472,1.118865386856519,1.4211564366449703,0.9743624531521679
55,2025-05-29 01:00:00,2025-08-02 02:40:00,2025-08-02 02:50:00,2025-08-03 02:40:00,9360,144,0.2022562150850814,0.2833901790259438,0.9923902583604582,10.71658448190609,22.525644217175074,0.9937819382325794,0.00896965497880421,0.01679998704683939,0.9940305317656833,1.3077512361939132,1.7157630185276336,0.9659492975230338
56,2025-05-29 01:00:00,2025-08-03 02:40:00,2025-08-03 02:50:00,2025-08-04 02:40:00,9504,144,0.2488379359859293,0.3280167607949409,0.9908062703886291,14.079536627095093,29.68235652285285,0.9903047344423564,0.010035433860351729,0.022107739024821386,0.9914222253269603,1.263721957134333,1.5991768656546674,0.9699295658314948
57,2025-05-29 01:00:00,2025-08-04 02:40:00,2025-08-04 02:50:00,2025-08-05 02:40:00,9648,144,0.23202430525142967,0.31457539656628675,0.9929545953339793,11.888327547652413,22.10691066962845,0.994013529284457,0.010260496729115462,0.02034263086983539,0.9924060215416869,1.537906973236402,1.9897926239190347,0.938676892001471
58,2025-05-29 01:00:00,2025-08-05 02:40:00,2025-08-05 02:50:00,2025-08-06 02:40:00,9792,144,0.22103337037077245,0.3032963277265805,0.9922580498332692,11.871166203698285,24.192711515489318,0.9929311228143803,0.00953160327331995,0.018693844761585577,0.9928039255568453,1.2785770154991587,1.7252072800911817,0.9578064853396503
59,2025-05-29 01:00:00,2025-08-06 02:40:00,2025-08-06 02:50:00,2025-08-07 02:40:00,9936,144,0.15971529258211772,0.21102419178534507,0.9961023772014866,10.049393130820096,21.2198980831214,0.9944663432330203,0.008353002116570496,0.016425173684301454,0.9947901083229328,1.1804788834983797,1.4437307649537754,0.9715938348060604
60,2025-05-29 01:00:00,2025-08-07 02:40:00,2025-08-07 02:50:00,2025-08-08 02:40:00,10080,144,0.19093526111920317,0.2429407886550305,0.9952593979832837,13.903161756342335,27.718923830543996,0.9909806159247673,0.010362441053028866,0.019393441401862808,0.9929179720270278,1.0668458780974,1.3301372680643004,0.9840147373159389
61,2025-05-29 01:00:00,2025-08-08 02:40:00,2025-08-08 02:50:00,2025-08-09 02:40:00,10224,144,0.1963877906200348,0.27503499221736893,0.9919745963853178,21.344883533502937,41.54715189113929,0.9710757981650071,0.014818481534199575,0.03267621175571886,0.9769935186822157,1.581287918248933,1.9426762462550453,0.9645159023587715
62,2025-05-29 01:00:00,2025-08-09 02:40:00,2025-08-09 02:50:00,2025-08-10 02:40:00,10368,144,0.3569757644167343,0.4909381476923811,0.9729296194931139,17.588895182273674,30.338500358926908,0.981142716400326,0.01565398986964679,0.029272727474846136,0.9722577513798344,1.1552169838949242,1.5354430805934995,0.9722062376720948
63,2025-05-29 01:00:00,2025-08-10 02:40:00,2025-08-10 02:50:00,2025-08-11 02:40:00,10512,144,0.47851588334308787,0.6793418964409292,0.9672297939707122,27.012504923178923,50.98193952209087,0.9615791460787205,0.02248362403795869,0.04152368115506079,0.9567880211305952,5.988583749967553,9.363792085240895,0.5460824058543061
64,2025-05-29 01:00:00,2025-08-11 02:40:00,2025-08-11 02:50:00,2025-08-12 02:40:00,10656,144,0.5553732703551444,0.8210098719602605,0.9489887814507184,28.375140310169204,49.899698551083155,0.9602341177716731,0.021618190287305217,0.0398896452149647,0.9579672380446219,4.157237904215426,5.260087449549448,0.8806364711042305
65,2025-05-29 01:00:00,2025-08-12 02:40:00,2025-08-12 02:50:00,2025-08-13 02:40:00,10800,144,0.5272314654171747,0.6240843368722897,0.9680687320439427,34.67310548678229,68.27896131265179,0.911120418035021,0.027003403514696347,0.05645300519502698,0.9115924942014889,6.803228085346401,8.456427026124368,0.3646425749754637
66,2025-05-29 01:00:00,2025-08-13 02:40:00,2025-08-13 02:50:00,2025-08-14 02:40:00,10944,144,0.5463318810341163,0.7153400109989263,0.9641864617559643,27.38760880208807,51.21343169694278,0.9586328086038646,0.02141497194133921,0.036388366949306215,0.9697397000750241,3.2398266355318053,4.2896165912529876,0.8638583855241
67,2025-05-29 01:00:00,2025-08-14 02:40:00,2025-08-14 02:50:00,2025-08-15 02:40:00,11088,144,0.8033761161778147,1.123919445309962,0.9389669232665632,35.0666784806657,65.77188731766603,0.9385556789181211,0.02970071500570322,0.05209737667602823,0.9415536807335834,3.105758380703416,4.0928567312926925,0.917059217608927
68,2025-05-29 01:00:00,2025-08-15 02:40:00,2025-08-15 02:50:00,2025-08-16 02:40:00,11232,144,0.41187352196950217,0.5344484085187357,0.9868942218424119,27.852844655191255,47.83401580752217,0.9735251204154033,0.0210152275167318,0.036956281702767046,0.9733213302041996,3.1135453082962647,4.025686623159942,0.9344213293613921
69,2025-05-29 01:00:00,2025-08-16 02:40:00,2025-08-16 02:50:00,2025-08-17 02:40:00,11376,144,0.7867805998889762,1.0844145622625438,0.9089343730122897,24.805727774346376,47.5898798514249,0.9740382183170071,0.02015202198942094,0.039821730272169474,0.9713008680364643,3.457391301319521,4.246958599497654,0.7123395912375087
70,2025-05-29 01:00:00,2025-08-17 02:40:00,2025-08-17 02:50:00,2025-08-18 02:40:00,11520,144,0.8543567346069314,1.0231546328560448,0.8892951949970889,33.62727013552271,67.01913896887405,0.9467144182290252,0.027678192703909928,0.0531021864755768,0.9453481141689573,4.57616046727736,5.449010647318338,0.7338401824102885
71,2025-05-29 01:00:00,2025-08-18 02:40:00,2025-08-18 02:50:00,2025-08-19 02:40:00,11664,144,0.7034513789821031,0.8532192294805437,0.9380193300857768,31.84952423318355,62.695642932274865,0.9547157421906656,0.02635824326073081,0.05334449054601939,0.946354990210044,4.8649067984025045,5.864271345310272,0.7073418335894115
72,2025-05-29 01:00:00,2025-08-19 02:40:00,2025-08-19 02:50:00,2025-08-20 02:40:00,11808,144,0.27426236798265125,0.34547976083997955,0.9923241884524405,16.756865871230318,32.80400038985309,0.9873562629652106,0.01560597405788227,0.028386739384949053,0.9848887151495807,1.6068053688856,2.027860128025235,0.9577348973408085
73,2025-05-29 01:00:00,2025-08-20 02:40:00,2025-08-20 02:50:00,2025-08-21 02:40:00,11952,144,0.4055571184228112,0.5192873390560796,0.9843938780012733,21.860316306462934,39.87357698354062,0.9806592939448655,0.018528954831151096,0.03696455086222558,0.9734894852857114,1.801214901583152,2.2579236849594126,0.9582754094832124
74,2025-05-29 01:00:00,2025-08-21 02:40:00,2025-08-21 02:50:00,2025-08-22 02:40:00,12096,144,0.33289390938031427,0.43322453833345315,0.9863810982550304,43.48927072215449,97.75976712815645,0.8728538233238766,0.03475594182382138,0.07920263624824367,0.8657040218734383,2.3447215548587734,2.8813885211982506,0.9433343152992137
75,2025-05-29 01:00:00,2025-08-22 02:40:00,2025-08-22 02:50:00,2025-08-23 02:40:00,12240,144,0.3985987340438302,0.5173344890287741,0.9799701007093466,23.18856923899044,42.9786241544002,0.9754253496411059,0.01930030090982649,0.03862292352913229,0.9685253641813134,2.3356537820043783,2.918826283540008,0.9281858341202002
76,2025-05-29 01:00:00,2025-08-23 02:40:00,2025-08-23 02:50:00,2025-08-24 02:40:00,12384,144,0.3670220522655636,0.4546890300142593,0.9873923370341556,24.913487237032886,48.321977907543165,0.9693520450563138,0.018197101918444456,0.035623710208951664,0.9757529231749208,3.0910891658181,3.855425036432019,0.8087894931679299
77,2025-05-29 01:00:00,2025-08-24 02:40:00,2025-08-24 02:50:00,2025-08-25 02:40:00,12528,144,0.3536599127911647,0.43175639439809155,0.9856586222852218,18.62697620942094,45.16005869305215,0.9728865511534593,0.013632038427110266,0.03434596077409384,0.9767923483510156,1.7645989181557078,2.3822228585868594,0.9373069306570988
78,2025-05-29 01:00:00,2025-08-25 02:40:00,2025-08-25 02:50:00,2025-08-26 02:40:00,12672,144,0.35298604150131435,0.44063518124705586,0.9821001524045773,24.42693772544181,44.06348423964221,0.9736627504060268,0.01768275303913923,0.03176486377514559,0.9797857175475189,3.8370318009366176,4.626766098331439,0.6730442374073697
79,2025-05-29 01:00:00,2025-08-26 02:40:00,2025-08-26 02:50:00,2025-08-27 02:40:00,12816,144,0.544228346139892,0.8124600399652527,0.9180766509051632,34.145670550942725,64.44334095677436,0.9392377143148795,0.02638267889558234,0.050134712075507126,0.9436892878437446,3.0200050988603313,4.117017270353427,0.8007098204431323
80,2025-05-29 01:00:00,2025-08-27 02:40:00,2025-08-27 02:50:00,2025-08-28 12:00:00,12960,144,0.485718847819924,0.7055357235588338,0.9164756485750174,48.15611848922799,96.52031768351843,0.604751946898898,0.04300568100630025,0.08612960091246889,0.5408833752526412,4.118154408031168,4.815881871254961,0.47652692062153024
81,2025-05-29 01:00:00,2025-08-28 12:00:00,2025-08-28 12:10:00,2025-08-29 12:00:00,13104,144,0.41799305563130684,0.5482479406564698,0.9822723074986532,26.22361454926283,46.87819158306381,0.9692363314658571,0.02336832707226016,0.04169295323666792,0.9646664562013347,3.209478652929703,4.219002959004323,0.6038344580357542
82,2025-05-29 01:00:00,2025-08-29 12:00:00,2025-08-29 12:10:00,2025-08-30 12:00:00,13248,144,0.42662848337386344,0.5633584207696949,0.9849184383585536,16.557776871472576,33.65194955906702,0.9847864862979953,0.014415627013450684,0.028494716476778637,0.9837960256626634,3.708286850647056,4.795260958175476,0.7565493697589059
