t0,t1,gap_hours,ph0,ec0,ph1_true,ec1_true,ph1_pred,ec1_pred,dph_true,dec_true,dph_pred,dec_pred,train_intervals,ph_abs_error,ec_abs_error,ph_signed_error,ec_signed_error
2025-09-08 09:30:00,2025-09-08 13:50:00,4.333333333333333,8.8,0.326,9.76,0.156,9.500795940806945,0.7773337494676381,0.9599999999999991,-0.17,0.7007959408069447,0.4513337494676381,60,0.25920405919305445,0.6213337494676381,-0.25920405919305445,0.6213337494676381
2025-09-08 13:50:00,2025-09-09 08:30:00,18.666666666666668,9.76,0.156,7.9,0.348,8.545189262767309,0.20942855387285855,-1.8599999999999994,0.19199999999999998,-1.214810737232691,0.053428553872858546,61,0.6451892627673086,0.13857144612714142,0.6451892627673086,-0.13857144612714142
2025-09-09 08:30:00,2025-09-09 14:10:00,5.666666666666667,7.9,0.348,9.9,0.3,9.306754777496142,0.6250723341621629,2.0,-0.04799999999999999,1.4067547774961409,0.27707233416216287,62,0.5932452225038585,0.3250723341621629,-0.5932452225038585,0.3250723341621629
2025-09-09 14:10:00,2025-09-09 15:40:00,1.5,9.9,0.3,9.88,0.347,8.778864962745986,0.32839249595645753,-0.019999999999999574,0.046999999999999986,-1.1211350372540139,0.02839249595645755,63,1.1011350372540143,0.018607504043542444,-1.1011350372540143,-0.018607504043542444
2025-09-09 15:40:00,2025-09-09 18:40:00,3.0,9.88,0.347,9.33,0.161,9.001533126494493,0.358476551069246,-0.5500000000000007,-0.18599999999999997,-0.8784668735055068,0.011476551069245998,64,0.32846687350550674,0.19747655106924597,-0.32846687350550674,0.19747655106924597
2025-09-09 18:40:00,2025-09-10 07:50:00,13.166666666666666,9.33,0.161,7.87,0.342,8.826236083908045,0.23193584720820332,-1.46,0.18100000000000002,-0.5037639160919559,0.0709358472082033,65,0.9562360839080446,0.11006415279179671,0.9562360839080446,-0.11006415279179671
2025-09-10 07:50:00,2025-09-10 11:30:00,3.6666666666666665,7.87,0.342,9.5,0.292,9.317396850983737,0.8411002862461336,1.63,-0.050000000000000044,1.447396850983738,0.49910028624613356,66,0.18260314901626273,0.5491002862461336,-0.18260314901626273,0.5491002862461336
2025-09-10 11:30:00,2025-09-10 13:50:00,2.3333333333333335,9.5,0.292,10.16,0.303,9.52652206389868,0.38514762994521407,0.6600000000000001,0.01100000000000001,0.026522063898679345,0.09314762994521408,67,0.6334779361013201,0.08214762994521407,-0.6334779361013201,0.08214762994521407
2025-09-10 13:50:00,2025-09-10 15:50:00,2.0,10.16,0.303,10.22,0.306,9.13716317424694,0.3927400063894064,0.0600000000000005,0.0030000000000000027,-1.0228368257530598,0.08974000638940642,68,1.082836825753061,0.08674000638940643,-1.082836825753061,0.08674000638940643
2025-09-10 15:50:00,2025-09-11 07:50:00,16.0,10.22,0.306,7.81,0.336,9.258348269146916,0.3448758045130848,-2.410000000000001,0.030000000000000027,-0.9616517308530842,0.038875804513084804,69,1.4483482691469165,0.008875804513084784,1.4483482691469165,0.008875804513084784
2025-09-11 07:50:00,2025-09-11 11:20:00,3.5,7.81,0.336,9.24,0.17,9.275669706371385,0.5077133072359912,1.4300000000000006,-0.166,1.4656697063713848,0.17171330723599115,70,0.03566970637138489,0.33771330723599113,0.03566970637138489,0.33771330723599113
2025-09-11 11:20:00,2025-09-11 13:30:00,2.1666666666666665,9.24,0.17,9.39,0.348,9.796042462186323,0.324958994891544,0.15000000000000036,0.17799999999999996,0.5560424621863221,0.15495899489154402,71,0.40604246218632234,0.02304100510845597,0.40604246218632234,-0.02304100510845597
2025-09-11 13:30:00,2025-09-11 14:10:00,0.6666666666666666,9.39,0.348,10.06,0.325,8.932874699796862,0.40229375096198755,0.6699999999999999,-0.022999999999999965,-0.45712530020313846,0.054293750961987554,72,1.1271253002031383,0.07729375096198754,-1.1271253002031383,0.07729375096198754
2025-09-11 14:10:00,2025-09-11 17:20:00,3.1666666666666665,10.06,0.325,9.56,0.288,9.445411151352149,0.3571087227035896,-0.5,-0.03700000000000003,-0.6145888486478512,0.032108722703589616,73,0.1145888486478519,0.06910872270358964,-0.1145888486478519,0.06910872270358964
2025-09-11 17:20:00,2025-09-11 18:10:00,0.8333333333333334,9.56,0.288,9.05,0.349,9.261069553635465,0.3367244685180254,-0.5099999999999998,0.061,-0.29893044636453553,0.04872446851802539,74,0.21106955363546476,0.012275531481974578,0.21106955363546476,-0.012275531481974578
2025-09-11 18:10:00,2025-09-14 08:30:00,62.333333333333336,9.05,0.349,8.48,0.177,8.521128045786037,0.39817442152079513,-0.5700000000000003,-0.172,-0.528871954213964,0.04917442152079513,75,0.04112804578603679,0.22117442152079514,0.04112804578603679,0.22117442152079514
2025-09-14 08:30:00,2025-09-14 11:30:00,3.0,8.48,0.177,9.26,0.286,9.368781032218862,0.3406623728146161,0.7799999999999994,0.10899999999999999,0.8887810322188622,0.16366237281461612,76,0.1087810322188627,0.05466237281461611,0.1087810322188627,0.05466237281461611
2025-09-14 11:30:00,2025-09-14 12:20:00,0.8333333333333334,9.26,0.286,9.65,0.316,9.305624230054,0.37846684120079366,0.39000000000000057,0.030000000000000027,0.045624230054001735,0.09246684120079365,77,0.3443757699459997,0.062466841200793655,-0.3443757699459997,0.062466841200793655
