run,train_start,train_end,test_start,test_end,train_rows,test_rows,mae_internal_air_temp_c,rmse_internal_air_temp_c,r2_internal_air_temp_c,mae_internal_radiation,rmse_internal_radiation,r2_internal_radiation,mae_ET0,rmse_ET0,r2_ET0
28,2025-05-29 01:00:00,2025-07-06 01:10:00,2025-07-06 01:20:00,2025-07-07 01:10:00,5472,144,0.27833778503587525,0.41245685581807723,0.9897241536927399,14.443818029242522,24.761701218462637,0.9885598878836529,0.01777091342346126,0.02422205866022636,0.9879129155971336
29,2025-05-29 01:00:00,2025-07-07 01:10:00,2025-07-07 01:20:00,2025-07-08 01:10:00,5616,144,0.25145570926666255,0.34088519472435863,0.9917091246119049,18.494078758081365,31.76923001757406,0.9809324252448518,0.016427436188963376,0.021018151781534725,0.9900950518126649
30,2025-05-29 01:00:00,2025-07-08 01:10:00,2025-07-08 01:20:00,2025-07-09 01:10:00,5760,144,0.19684175278303356,0.26704675386418747,0.9949745871475948,13.101349930072693,22.49491537624557,0.9924694098691969,0.015705464075974642,0.02012919244413101,0.9909938920161118
31,2025-05-29 01:00:00,2025-07-09 01:10:00,2025-07-09 01:20:00,2025-07-10 01:10:00,5904,144,0.1882369036382038,0.23749166985657738,0.9967815941076636,10.816679905359264,19.54068771133535,0.9926378773769342,0.014119691283456871,0.019119752239378902,0.9920018762729731
32,2025-05-29 01:00:00,2025-07-10 01:10:00,2025-07-10 01:20:00,2025-07-11 01:10:00,6048,144,0.20867775922393814,0.2947539444224152,0.9949552696166698,15.076240273460163,26.501720241432302,0.9881652318488621,0.01949754893059913,0.02772047207808796,0.9820596579508447
33,2025-05-29 01:00:00,2025-07-11 01:10:00,2025-07-11 01:20:00,2025-07-12 01:10:00,6192,144,0.28028805915747734,0.3403763195215431,0.9919431855447397,16.592685322052247,28.069544776147062,0.9909723772563025,0.023830212713965293,0.03285895927451106,0.9798547467757232
34,2025-05-29 01:00:00,2025-07-12 01:10:00,2025-07-12 01:20:00,2025-07-13 01:10:00,6336,144,0.3542921289274428,0.4482063662073922,0.9872701455793529,13.076688843092105,21.93149696792623,0.9945888710182477,0.023525123372026883,0.03208246236861946,0.9805681330037478
35,2025-05-29 01:00:00,2025-07-13 01:10:00,2025-07-13 01:20:00,2025-07-14 01:10:00,6480,144,0.20570950447591133,0.33650904864689707,0.9922860860294074,10.934224343965557,20.652493794395532,0.9943246692234532,0.01685162867284753,0.022329482471789064,0.989787223616937
36,2025-05-29 01:00:00,2025-07-14 01:10:00,2025-07-14 01:20:00,2025-07-15 01:10:00,6624,144,0.2440405258178708,0.33942515314810023,0.9921289569565481,11.177165334242257,22.16596547884283,0.9926489277355117,0.014792192009868373,0.01918732526398404,0.9919386443260988
37,2025-05-29 01:00:00,2025-07-15 01:10:00,2025-07-15 01:20:00,2025-07-16 01:10:00,6768,144,0.21238118970659048,0.2645386350007752,0.9954871012386926,13.327178891930195,23.362865474519207,0.991556289778641,0.015977715140641058,0.021709530202995635,0.9893154801421598
38,2025-05-29 01:00:00,2025-07-16 01:10:00,2025-07-16 01:20:00,2025-07-17 01:20:00,6912,144,0.27126277379523406,0.34475267667778636,0.9944026341393924,17.551932214951428,40.10827096739216,0.978658360343654,0.01889792468710083,0.026686087062571737,0.986645622751126
39,2025-05-29 01:00:00,2025-07-17 01:20:00,2025-07-17 01:30:00,2025-07-18 01:20:00,7056,144,0.7499051819415623,0.9948477597023996,0.9596395219660993,25.424381414270023,42.999796150401004,0.9815790458520854,0.023819933899336242,0.03625915128000627,0.9765049563737155
40,2025-05-29 01:00:00,2025-07-18 01:20:00,2025-07-18 01:30:00,2025-07-19 01:20:00,7200,144,0.3857130087593928,0.5262369035846731,0.9855684909568508,11.279248925241372,19.008100844554885,0.9961809218761839,0.02205194115301393,0.0297360290805489,0.9843755856740847
41,2025-05-29 01:00:00,2025-07-19 01:20:00,2025-07-19 01:30:00,2025-07-20 01:20:00,7344,144,0.24097073895772297,0.33593714302249517,0.9906219385279769,10.84076672063117,19.233004131245472,0.9949243032503934,0.01727190941962274,0.02331842632420222,0.9883358729629517
42,2025-05-29 01:00:00,2025-07-20 01:20:00,2025-07-20 01:30:00,2025-07-21 01:20:00,7488,144,0.23344608193969738,0.3330726643736375,0.9903639013716239,15.254431141664945,27.699797177531156,0.9903302825421465,0.022248417846164152,0.02978809068837069,0.9828522442675999
43,2025-05-29 01:00:00,2025-07-21 01:20:00,2025-07-21 01:30:00,2025-07-22 01:20:00,7632,144,0.20589706564500598,0.26963110016613817,0.9942035999112153,13.361897127329467,24.250313316748365,0.9925145544825367,0.019816814735706956,0.026406013192954225,0.9865398440495762
44,2025-05-29 01:00:00,2025-07-22 01:20:00,2025-07-22 01:30:00,2025-07-23 01:20:00,7776,144,0.24631068942430304,0.30893310382522343,0.9934745052156303,11.333058720754975,20.778083883608527,0.9953502619751962,0.02096909384265354,0.02998766120482686,0.9842986197683156
45,2025-05-29 01:00:00,2025-07-23 01:20:00,2025-07-23 01:30:00,2025-07-24 01:20:00,7920,144,0.22236463048638214,0.3027477549189124,0.9943951268436969,12.381461997517906,22.821175809615248,0.9937865357527501,0.021316646252035512,0.03001115132726068,0.9844584166314404
46,2025-05-29 01:00:00,2025-07-24 01:20:00,2025-07-24 01:30:00,2025-07-25 01:20:00,8064,144,0.25529313605160175,0.35832835427977666,0.9929067131869728,17.39976141979382,33.12462996391799,0.9849506342810007,0.01621052423591446,0.022313844700743744,0.9903369368268568
47,2025-05-29 01:00:00,2025-07-25 01:20:00,2025-07-25 01:30:00,2025-07-26 01:20:00,8208,144,0.28994723428090435,0.3818071125689115,0.989759370678892,18.08938379169005,31.985827965480105,0.9843699800093844,0.02064633204974773,0.030617228361675727,0.9800056432328083
48,2025-05-29 01:00:00,2025-07-26 01:20:00,2025-07-26 01:30:00,2025-07-27 01:20:00,8352,144,0.28798905619303405,0.39873723764722807,0.987967949652631,14.081261549176382,27.27355964358818,0.989117769432342,0.019428987661466876,0.028490211845902936,0.9833336470008064
49,2025-05-29 01:00:00,2025-07-27 01:20:00,2025-07-27 01:30:00,2025-07-28 01:20:00,8496,144,0.314904652039422,0.417774802295535,0.991060789355822,13.56592916908479,22.1199434703586,0.9933081248636654,0.018847823343103125,0.02945588574662582,0.9822404205397135
50,2025-05-29 01:00:00,2025-07-28 01:20:00,2025-07-28 01:30:00,2025-07-29 01:20:00,8640,144,0.2644353922229342,0.37707696410934327,0.9875650788836703,13.66027310072387,27.57031662037911,0.9906367322961561,0.01907361421952077,0.026046978432107043,0.9869896146456189
51,2025-05-29 01:00:00,2025-07-29 01:20:00,2025-07-29 01:30:00,2025-07-30 01:20:00,8784,144,0.25416686051771376,0.4025160576706687,0.9826259028616963,34.482174983113964,64.00840202221549,0.9453667919434435,0.028332113140137505,0.04667700814798107,0.9535306352742017
52,2025-05-29 01:00:00,2025-07-30 01:20:00,2025-07-30 01:30:00,2025-07-31 01:20:00,8928,144,0.25440098777855774,0.3786478013455772,0.983671160282349,11.111945763442414,22.0746969519653,0.9941652103809377,0.01945740789736942,0.028735351122861144,0.9849664612735307
53,2025-05-29 01:00:00,2025-07-31 01:20:00,2025-07-31 01:30:00,2025-08-01 01:30:00,9072,144,0.23319596890852198,0.34228822689299543,0.9845353176723638,20.89142675118461,38.61220156242984,0.9804771441720538,0.02413862637240834,0.03504290096722773,0.9732031464467009
54,2025-05-29 01:00:00,2025-08-01 01:30:00,2025-08-01 01:40:00,2025-08-02 02:40:00,9216,144,0.18608856314595545,0.2590535864921004,0.993815553930927,16.958865127755963,33.9884223933456,0.9849772965828233,0.014400857878944708,0.019985139129733966,0.9921473837032339
55,2025-05-29 01:00:00,2025-08-02 02:40:00,2025-08-02 02:50:00,2025-08-03 02:40:00,9360,144,0.21645382862514922,0.3094983219578349,0.9909235312142339,10.096235329567014,20.93434795249336,0.9946294412989646,0.01563767590748301,0.02143597569153433,0.9902813875624502
56,2025-05-29 01:00:00,2025-08-03 02:40:00,2025-08-03 02:50:00,2025-08-04 02:40:00,9504,144,0.2796453156178791,0.3644133418981867,0.9886528134780331,13.344349365333604,27.437561833302045,0.9917157349141907,0.01957904822705412,0.029186743465704573,0.985049446992293
57,2025-05-29 01:00:00,2025-08-04 02:40:00,2025-08-04 02:50:00,2025-08-05 02:40:00,9648,144,0.24170864605797668,0.33588161285738116,0.9919679038799454,12.259100180919633,22.640116717216536,0.9937212661713388,0.01679852656302265,0.02583308907729598,0.9877536178766169
58,2025-05-29 01:00:00,2025-08-05 02:40:00,2025-08-05 02:50:00,2025-08-06 02:40:00,9792,144,0.24479182978057878,0.3377118773489034,0.9904013813475308,10.825077022747966,22.909596559980024,0.9936610660670241,0.015280239441954693,0.022214788169201204,0.9898379170313168
59,2025-05-29 01:00:00,2025-08-06 02:40:00,2025-08-06 02:50:00,2025-08-07 02:40:00,9936,144,0.16498414937082917,0.22288823886561254,0.99565179890465,10.527535662374962,20.788843256420055,0.9946888779698795,0.01610543263608588,0.023565431888409646,0.9892759319891183
60,2025-05-29 01:00:00,2025-08-07 02:40:00,2025-08-07 02:50:00,2025-08-08 02:40:00,10080,144,0.19042567011515282,0.24680506797298543,0.99510738807256,13.8112568899376,28.25568251125379,0.9906279250074552,0.01832918343348315,0.028597117372971752,0.984601004607306
61,2025-05-29 01:00:00,2025-08-08 02:40:00,2025-08-08 02:50:00,2025-08-09 02:40:00,10224,144,0.22372173432752826,0.3070706320305193,0.9899961413837898,20.59391102399177,37.78241103628277,0.9760801636082659,0.019553491593943588,0.03054095360886995,0.9799020396811622
62,2025-05-29 01:00:00,2025-08-09 02:40:00,2025-08-09 02:50:00,2025-08-10 02:40:00,10368,144,0.45761834431796594,0.660452172028777,0.9510081830281468,15.323232918744818,26.3349590706047,0.9857912390178237,0.019183501738603434,0.028300577643378618,0.9740697991699939
63,2025-05-29 01:00:00,2025-08-10 02:40:00,2025-08-10 02:50:00,2025-08-11 02:40:00,10512,144,0.5291443860795764,0.7528820776417419,0.9597508891191806,25.264184094161312,45.85223704137872,0.9689218352985831,0.02670326407534992,0.04018212681577714,0.9595351159961372
64,2025-05-29 01:00:00,2025-08-11 02:40:00,2025-08-11 02:50:00,2025-08-12 02:40:00,10656,144,0.5345908025105794,0.8282424951077968,0.9480860638863408,27.06695952984179,49.2219446885882,0.9613070079568742,0.02828776704689749,0.04164088688150798,0.954195565856677
65,2025-05-29 01:00:00,2025-08-12 02:40:00,2025-08-12 02:50:00,2025-08-13 02:40:00,10800,144,0.5879601102405123,0.7014289108757706,0.9596636196956898,35.37084824811916,70.56848444516609,0.905059880820701,0.03484363345056831,0.0629305368962166,0.8901404336747851
66,2025-05-29 01:00:00,2025-08-13 02:40:00,2025-08-13 02:50:00,2025-08-14 02:40:00,10944,144,0.5698880370457967,0.7254343839902626,0.963168579542605,26.598852825219147,49.577259944847945,0.9612337920955076,0.031714263066657845,0.047319513825128404,0.9488284414249335
67,2025-05-29 01:00:00,2025-08-14 02:40:00,2025-08-14 02:50:00,2025-08-15 02:40:00,11088,144,0.9490178314844763,1.313188059500984,0.9166800993045445,34.29916366986103,61.40118592902824,0.9464505936586233,0.028971735344543708,0.05014853073566096,0.9458445857179333
68,2025-05-29 01:00:00,2025-08-15 02:40:00,2025-08-15 02:50:00,2025-08-16 02:40:00,11232,144,0.413209271430969,0.5528480295959128,0.9859762949774052,29.163048608997215,49.35205760796,0.971818063213339,0.026836797372699353,0.04164906963688523,0.9661157214700504
69,2025-05-29 01:00:00,2025-08-16 02:40:00,2025-08-16 02:50:00,2025-08-17 02:40:00,11376,144,0.9118176396687825,1.270661080871501,0.8749674016926042,24.756411151816913,46.572194174751665,0.9751367054006832,0.026769030533521674,0.04556684345210118,0.962422628530833
70,2025-05-29 01:00:00,2025-08-17 02:40:00,2025-08-17 02:50:00,2025-08-18 02:40:00,11520,144,0.8521554772059123,1.019064529372465,0.8901785200828121,35.78846135994326,68.74073798513696,0.9439416378931388,0.03258509561333564,0.05304605327138508,0.9454635958176268
71,2025-05-29 01:00:00,2025-08-18 02:40:00,2025-08-18 02:50:00,2025-08-19 02:40:00,11664,144,0.7074556732177734,0.8643092873909377,0.9363976216834643,31.3439438237551,62.63357038064539,0.9548053662159617,0.03126281197055559,0.05575393050512809,0.9413995212636007
72,2025-05-29 01:00:00,2025-08-19 02:40:00,2025-08-19 02:50:00,2025-08-20 02:40:00,11808,144,0.3280367204878065,0.4119159343039496,0.9890882032589916,18.041316387244187,32.817292710012644,0.9873460142974306,0.02377451336442731,0.04014791835277241,0.9697729032868894
73,2025-05-29 01:00:00,2025-08-20 02:40:00,2025-08-20 02:50:00,2025-08-21 02:40:00,11952,144,0.4295156415303546,0.567616068991115,0.9813538620510602,22.370636982154622,42.291778661828175,0.9782422575617185,0.02405497875560863,0.041869533770624516,0.9659871093880529
74,2025-05-29 01:00:00,2025-08-21 02:40:00,2025-08-21 02:50:00,2025-08-22 02:40:00,12096,144,0.4126731225119697,0.5306418937109192,0.9795676151627781,43.97565975543135,99.08211005037018,0.8693908863957629,0.040509875158644335,0.08279078916156363,0.853260249342191
75,2025-05-29 01:00:00,2025-08-22 02:40:00,2025-08-22 02:50:00,2025-08-23 02:40:00,12240,144,0.40241193135579434,0.5199128990153513,0.9797699439663841,24.710504264159336,43.76983074909959,0.9745122167697527,0.02275466021567065,0.04126265274928752,0.9640759977127462
76,2025-05-29 01:00:00,2025-08-23 02:40:00,2025-08-23 02:50:00,2025-08-24 02:40:00,12384,144,0.3920056131150987,0.4815667329090822,0.9858577472928641,24.447886142313322,45.53815796868829,0.9727815735485948,0.02652557611463209,0.04300509121796675,0.9646637192830556
77,2025-05-29 01:00:00,2025-08-24 02:40:00,2025-08-24 02:50:00,2025-08-25 02:40:00,12528,144,0.3112385442521835,0.38526201167436885,0.9885810625604119,19.2747088748592,44.87262294249129,0.9732305973315286,0.02203936290312991,0.04495599796642246,0.9602391972833878
78,2025-05-29 01:00:00,2025-08-25 02:40:00,2025-08-25 02:50:00,2025-08-26 02:40:00,12672,144,0.38551639556884776,0.4700460558240343,0.9796309009241077,23.341502451609763,41.01684810740647,0.9771788609066512,0.02215915823869837,0.03761470555716013,0.9716547906751356
79,2025-05-29 01:00:00,2025-08-26 02:40:00,2025-08-26 02:50:00,2025-08-27 02:40:00,12816,144,0.5219276682535807,0.7679318308669166,0.9268104599864745,35.81105065156851,62.505151590255586,0.9428377081898436,0.03452979389295704,0.05685491850104363,0.9275814120886684
80,2025-05-29 01:00:00,2025-08-27 02:40:00,2025-08-27 02:50:00,2025-08-28 07:50:00,12960,144,0.3779942634370592,0.5501610495886361,0.9418998614700766,20.285773628267975,54.0254529070123,0.8428468818135539,0.02230201725549113,0.044624254844242275,0.8344649969708705
81,2025-05-29 01:00:00,2025-08-28 07:50:00,2025-08-28 11:10:00,2025-08-29 11:00:00,13104,144,0.4591237677468192,0.5965049752029707,0.9788543005397675,27.852757591110137,49.69326498011656,0.9651382711230687,0.027367328922548645,0.045088655425138215,0.9581464430544688
82,2025-05-29 01:00:00,2025-08-29 11:00:00,2025-08-29 11:10:00,2025-08-30 11:00:00,13248,144,0.4284827189975315,0.5608715762330011,0.9846956103527523,17.27295120755438,31.937140049708727,0.9862378924139706,0.02324532326203945,0.0383629011087572,0.9710331946864057
83,2025-05-29 01:00:00,2025-08-30 11:00:00,2025-08-30 11:10:00,2025-08-31 11:00:00,13392,144,0.41102548101213243,0.527869090564091,0.983950992764055,18.002020839785274,35.83166524176684,0.9822246963001943,0.01699025723378289,0.027566607949393647,0.9837097810686821
84,2025-05-29 01:00:00,2025-08-31 11:00:00,2025-08-31 11:10:00,2025-09-01 11:00:00,13536,144,0.4529162489573162,0.5571449572980329,0.9826661164505314,17.325314250693037,36.041533924957434,0.9821916983954591,0.01937752441832552,0.033212787116617404,0.9751041654446266
85,2025-05-29 01:00:00,2025-09-01 11:00:00,2025-09-01 11:10:00,2025-09-02 11:00:00,13680,144,0.35569442060258616,0.470083288781887,0.9806228560421187,27.019632569467234,52.026662470520975,0.9613051076617516,0.02741331054471298,0.044996919559868384,0.9523755012391569
86,2025-05-29 01:00:00,2025-09-02 11:00:00,2025-09-02 11:10:00,2025-09-03 11:00:00,13824,144,0.36756525696648484,0.4462701025976274,0.9814367794287544,34.555667479109324,74.05635899049126,0.9141403040621987,0.032351177423443,0.05641646224849721,0.9192261325400486
87,2025-05-29 01:00:00,2025-09-03 11:00:00,2025-09-03 11:10:00,2025-09-04 11:00:00,13968,144,0.35417628775702586,0.46807017085492125,0.9838852359461954,32.731168067218015,68.19775894717321,0.9259476361807769,0.032402449855249586,0.059740248154247715,0.9069072768539879
88,2025-05-29 01:00:00,2025-09-04 11:00:00,2025-09-04 11:10:00,2025-09-05 11:00:00,14112,144,0.6208808734681872,0.7273915254512068,0.9707080751654887,25.5214450874846,60.432729126430516,0.9425518045864578,0.023051245979284256,0.04118406611877158,0.9578624723922257
89,2025-05-29 01:00:00,2025-09-05 11:00:00,2025-09-05 11:10:00,2025-09-06 11:00:00,14256,144,0.36386260721418595,0.49658810807510834,0.9847049296698558,21.73846060694916,51.76319157095363,0.9589248901290486,0.02424580764363664,0.04685236377928856,0.9479067685533853
90,2025-05-29 01:00:00,2025-09-06 11:00:00,2025-09-06 11:10:00,2025-09-07 11:00:00,14400,144,0.3824115657806398,0.5669480101347485,0.9734245912846172,26.792265221014556,58.22339729885158,0.9460082540867261,0.026045435170626643,0.053152610276583405,0.9297596828759512
91,2025-05-29 01:00:00,2025-09-07 11:00:00,2025-09-07 11:10:00,2025-09-08 11:00:00,14544,144,0.5117430739932589,0.630848934822328,0.9653706631891223,22.319846038076612,44.678099959828394,0.9673570442902273,0.024260147895165594,0.04143092124879053,0.9526719675193621
92,2025-05-29 01:00:00,2025-09-08 11:00:00,2025-09-08 11:10:00,2025-09-09 11:00:00,14688,144,0.49522600862714977,0.616216430489929,0.971171878937621,17.65861656460761,35.56579943127537,0.9779245420920876,0.023174805606658414,0.0386763123906553,0.9566090563062748
93,2025-05-29 01:00:00,2025-09-09 11:00:00,2025-09-09 11:10:00,2025-09-10 11:00:00,14832,144,0.45392244974772133,0.564896350033484,0.9785920067939812,24.090252085531127,48.068418909638964,0.95788793588249,0.02546359441765257,0.042666059729391116,0.9450477078935735
94,2025-05-29 01:00:00,2025-09-10 11:00:00,2025-09-10 11:10:00,2025-09-11 14:10:00,14976,144,0.7456180206934611,1.0206520913151658,0.930907295654088,22.19577868181154,39.48114603822272,0.9819027118428202,0.017497949055847537,0.02924163542652236,0.9836651238080167
95,2025-05-29 01:00:00,2025-09-11 14:10:00,2025-09-11 14:20:00,2025-09-12 14:10:00,15120,144,1.331097773975796,1.6202208086545073,0.8867499875949423,14.13858332133062,28.321644282065847,0.9856380694640932,0.016923240734870844,0.02675042829304663,0.9790136823112778
96,2025-05-29 01:00:00,2025-09-12 14:10:00,2025-09-12 14:20:00,2025-09-13 14:10:00,15264,144,0.7026198540793526,0.8311390365999991,0.9692201057320705,21.156992453042008,48.64222346655589,0.9569536078470857,0.02159276233962904,0.04000198362541793,0.9534069095194336
97,2025-05-29 01:00:00,2025-09-13 14:10:00,2025-09-13 14:20:00,2025-09-14 14:10:00,15408,144,0.6176862107382879,0.7513900971150766,0.975843631409565,24.48702429087442,50.67335568081101,0.9498160426335597,0.021543803863994473,0.03987801418356093,0.9508465977308209
98,2025-05-29 01:00:00,2025-09-14 14:10:00,2025-09-14 14:20:00,2025-09-15 14:10:00,15552,144,0.7894268814722696,1.0931601279676069,0.911452504036713,20.142232552149643,43.28342490963261,0.9608200832487791,0.02105483083283048,0.03591283774448473,0.956745117929098
99,2025-05-29 01:00:00,2025-09-15 14:10:00,2025-09-15 14:20:00,2025-09-16 14:10:00,15696,144,0.7512374549441866,1.0557482510050942,0.9104024179792715,41.539858115269084,78.76593751478342,0.8318461738278039,0.0360515360571769,0.06380173179767432,0.8195400734541338
